row,file,date,imageNo,image,multipleEmbNotes,strain,spn4,condition,transcript,cell_stage,total_no_RNA,No_RNA_clusters,No_RNA_in_clusters,fraction_RNA_in_clusters,avg_no_RNA_per_cluster
1682,pigv-1.csv,211113,Image_02,211113_Image_02,NA,N2,spn4_wt,N2,pigv-1,8-11-cell,8017,324,2866,0.357490333,8.845679012
1683,pigv-1.csv,211113,Image_03,211113_Image_03,NA,N2,spn4_wt,N2,pigv-1,8-11-cell,8166,309,3036,0.371785452,9.825242718
1684,pigv-1.csv,211113,Image_04,211113_Image_04,NA,N2,spn4_wt,N2,pigv-1,8-11-cell,7520,282,2724,0.362234043,9.659574468
1685,pigv-1.csv,211113,Image_05,211113_Image_05,NA,N2,spn4_wt,N2,pigv-1,8-11-cell,6535,253,2228,0.340933435,8.806324111
1686,pigv-1.csv,211109,Image_02,211109_Image_02,NA,N2,spn4_wt,N2,pigv-1,2-cell,6707,196,1594,0.237662144,8.132653061
1687,pigv-1.csv,211109,Image_13,211109_Image_13,NA,N2,spn4_wt,N2,pigv-1,2-cell,9210,338,3106,0.337242128,9.189349112
1688,pigv-1.csv,211109,Image_16,211109_Image_16,NA,N2,spn4_wt,N2,pigv-1,2-cell,8364,289,3182,0.380439981,11.01038062
1689,pigv-1.csv,211109,Image_14,211109_Image_14,NA,N2,spn4_wt,N2,pigv-1,2-cell,8043,287,2774,0.344896183,9.665505226
1690,pigv-1.csv,211113,Image_01,211113_Image_01,NA,N2,spn4_wt,N2,pigv-1,2-cell,8194,289,3142,0.383451306,10.87197232
1691,pigv-1.csv,211113,Image_02,211113_Image_02,NA,N2,spn4_wt,N2,pigv-1,2-cell,9731,361,3155,0.32422156,8.739612188
1692,pigv-1.csv,211113,Image_05,211113_Image_05,NA,N2,spn4_wt,N2,pigv-1,2-cell,7703,266,2160,0.28041023,8.120300752
1693,pigv-1.csv,211113,Image_06,211113_Image_06,NA,N2,spn4_wt,N2,pigv-1,2-cell,7842,281,2526,0.322111706,8.989323843
1694,R05.csv,211015,Image_17,211015_Image_17,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,8-11-cell,298,2,13,0.043624161,6.5
1695,R05.csv,211015,Image_22,211015_Image_22,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,8-11-cell,392,2,13,0.033163265,6.5
1696,R05.csv,211015,Image_25,211015_Image_25,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,8-11-cell,149,0,0,0,0
1697,R05.csv,211015,Image_32,211015_Image_32,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,8-11-cell,210,2,12,0.057142857,6
1698,R05.csv,211018,Image_01,211018_Image_01,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,8-11-cell,182,0,0,0,0
1699,R05.csv,211018,Image_19,211018_Image_19,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,8-11-cell,259,2,11,0.042471042,5.5
1700,R05.csv,211018,Image_24,211018_Image_24,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,8-11-cell,391,3,19,0.04859335,6.333333333
1701,R05.csv,211015,Image_01,211015_Image_01,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,2-cell,578,2,12,0.020761246,6
1702,R05.csv,211015,Image_10,211015_Image_10,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,2-cell,540,0,0,0,0
1703,R05.csv,211015,Image_15,211015_Image_15,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,2-cell,506,0,0,0,0
1704,R05.csv,211015,Image_26,211015_Image_26,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,2-cell,674,1,5,0.007418398,5
1705,R05.csv,211018,Image_02,211018_Image_02,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,2-cell,516,0,0,0,0
1706,R05.csv,211018,Image_05,211018_Image_05,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,2-cell,588,0,0,0,0
1707,R05.csv,211018,Image_06,211018_Image_06,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,2-cell,566,1,6,0.010600707,6
1708,R05.csv,211018,Image_09,211018_Image_09,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,2-cell,273,1,7,0.025641026,7
1709,R05.csv,211018,Image_18,211018_Image_18_upper_left,upper,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,2-cell,516,1,7,0.013565891,7
1710,R05.csv,211018,Image_18,211018_Image_18_lower_right,lower,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,2-cell,847,5,27,0.031877214,5.4
1711,R05.csv,211015,Image_04,211015_Image_04,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,2-cell,989,2,10,0.010111223,5
1712,R05.csv,211015,Image_12,211015_Image_12,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,2-cell,873,0,0,0,0
1713,R05.csv,211015,Image_13,211015_Image_13,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,2-cell,774,1,5,0.006459948,5
1714,R05.csv,211018,Image_08,211018_Image_08,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,2-cell,499,0,0,0,0
1715,R05.csv,211015,Image_19,211015_Image_19,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,2-cell,994,3,18,0.018108652,6
1716,R05.csv,211018,Image_18,211018_Image_18,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,2-cell,639,1,5,0.007824726,5
1717,R05.csv,211018,Image_28,211018_Image_28,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,2-cell,747,1,5,0.00669344,5
1718,R05.csv,211018,Image_30,211018_Image_30,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,2-cell,579,0,0,0,0
1719,R05.csv,211015,Image_06,211015_Image_06_top,top,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,4-cell,498,0,0,0,0
1720,R05.csv,211015,Image_06,211015_Image_06_bottom,bottom,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,4-cell,583,3,26,0.044596913,8.666666667
1721,R05.csv,211015,Image_11,211015_Image_11,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,4-cell,559,2,14,0.025044723,7
1722,R05.csv,211015,Image_16,211015_Image_16,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,4-cell,563,4,26,0.046181172,6.5
1723,R05.csv,211015,Image_28,211015_Image_28,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,4-cell,397,1,5,0.012594458,5
1724,R05.csv,211018,Image_04,211018_Image_04,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,4-cell,140,0,0,0,0
1725,R05.csv,211018,Image_06,211018_Image_06,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,4-cell,411,3,17,0.04136253,5.666666667
1726,R05.csv,211018,Image_13,211018_Image_13,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,4-cell,437,1,6,0.013729977,6
1727,R05.csv,211018,Image_24,211018_Image_24,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,4-cell,407,3,27,0.066339066,9
1728,R05.csv,211015,Image_02,211015_Image_02,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,4-cell,517,0,0,0,0
1729,R05.csv,211015,Image_29,211015_Image_29,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,4-cell,698,3,15,0.021489971,5
1730,R05.csv,211015,Image_36,211015_Image_36,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,4-cell,739,0,0,0,0
1731,R05.csv,211018,Image_03,211018_Image_03,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,4-cell,684,0,0,0,0
1732,R05.csv,211018,Image_10,211018_Image_10,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,4-cell,719,0,0,0,0
1733,R05.csv,211018,Image_17,211018_Image_17,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,4-cell,772,0,0,0,0
1734,R05.csv,211018,Image_29,211018_Image_29,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,4-cell,563,0,0,0,0
1735,R05.csv,211018,Image_31,211018_Image_31,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,4-cell,331,1,5,0.01510574,5
1736,R05.csv,211015,Image_20,211015_Image_20,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,8-11-cell,638,0,0,0,0
1737,R05.csv,211015,Image_21,211015_Image_21,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,8-11-cell,433,0,0,0,0
1738,R05.csv,211015,Image_35,211015_Image_35,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,8-11-cell,664,0,0,0,0
1739,R05.csv,211018,Image_15,211018_Image_15,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,8-11-cell,631,1,6,0.009508716,6
1740,R05.csv,211018,Image_27,211018_Image_27,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,8-11-cell,499,0,0,0,0
1741,R05.csv,211018,Image_32,211018_Image_32,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,8-11-cell,523,0,0,0,0
1742,R05.csv,211015,Image_03,211015_Image_03,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,12-15-cell,251,1,6,0.023904382,6
1743,R05.csv,211015,Image_24,211015_Image_24,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,12-15-cell,135,0,0,0,0
1744,R05.csv,211015,Image_28,211015_Image_28,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,12-15-cell,182,1,6,0.032967033,6
1745,R05.csv,211015,Image_30,211015_Image_30,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,12-15-cell,150,0,0,0,0
1746,R05.csv,211018,Image_07,211018_Image_07,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,12-15-cell,149,0,0,0,0
1747,R05.csv,211018,Image_14,211018_Image_14,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,12-15-cell,96,0,0,0,0
1748,R05.csv,211018,Image_20,211018_Image_20,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,12-15-cell,238,2,16,0.067226891,8
1749,R05.csv,211018,Image_21,211018_Image_21,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,12-15-cell,212,1,5,0.023584906,5
1750,R05.csv,211015,Image_15,211015_Image_15,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,12-15-cell,561,1,6,0.010695187,6
1751,R05.csv,211015,Image_18,211015_Image_18,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,12-15-cell,329,1,5,0.015197568,5
1752,R05.csv,211015,Image_23,211015_Image_23,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,12-15-cell,598,0,0,0,0
1753,R05.csv,211015,Image_31,211015_Image_31,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,12-15-cell,451,0,0,0,0
1754,R05.csv,211015,Image_34,211015_Image_34,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,12-15-cell,736,1,5,0.006793478,5
1755,R05.csv,211018,Image_09,211018_Image_09,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,12-15-cell,312,0,0,0,0
1756,R05.csv,211018,Image_22,211018_Image_22,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,12-15-cell,697,0,0,0,0
1757,R05.csv,211018,Image_23,211018_Image_23,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,12-15-cell,579,1,5,0.008635579,5
1758,R05.csv,211018,Image_25,211018_Image_25,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,12-15-cell,556,0,0,0,0
1759,R05.csv,211015,Image_11,211015_Image_11,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,16-28-cell,360,3,42,0.116666667,14
1760,R05.csv,211015,Image_14,211015_Image_14_leftr,leftr,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,16-28-cell,149,0,0,0,0
1761,R05.csv,211015,Image_14,211015_Image_14_right,right,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,16-28-cell,308,0,0,0,0
1762,R05.csv,211018,Image_02,211018_Image_02,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,16-28-cell,113,0,0,0,0
1763,R05.csv,211018,Image_14,211018_Image_14,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,16-28-cell,102,2,19,0.18627451,9.5
1764,R05.csv,211018,Image_15,211018_Image_15,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,16-28-cell,176,0,0,0,0
1765,R05.csv,211015,Image_05,211015_Image_05,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,R05H11.1,16-28-cell,142,1,11,0.077464789,11
1766,R05.csv,211015,Image_07,211015_Image_07,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,16-28-cell,643,0,0,0,0
1767,R05.csv,211015,Image_09,211015_Image_09,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,16-28-cell,449,1,5,0.011135857,5
1768,R05.csv,211015,Image_27,211015_Image_27,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,16-28-cell,185,0,0,0,0
1769,R05.csv,211015,Image_33,211015_Image_33,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,16-28-cell,540,0,0,0,0
1770,R05.csv,211018,Image_07,211018_Image_07,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,16-28-cell,330,1,5,0.015151515,5
1771,R05.csv,211018,Image_09,211018_Image_09,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,16-28-cell,159,0,0,0,0
1772,R05.csv,211018,Image_12,211018_Image_12,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,16-28-cell,386,0,0,0,0
1773,R05.csv,211018,Image_13,211018_Image_13,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,16-28-cell,192,0,0,0,0
1774,R05.csv,211018,Image_16,211018_Image_16,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,R05H11.1,16-28-cell,348,0,0,0,0
1775,R05.csv,211015,Image_03,211015_Image_03,NA,N2,spn4_wt,N2,R05H11.1,2-cell,615,1,10,0.016260163,10
1776,R05.csv,211015,Image_06,211015_Image_06,NA,N2,spn4_wt,N2,R05H11.1,2-cell,437,1,8,0.018306636,8
1777,R05.csv,211015,Image_11,211015_Image_11,NA,N2,spn4_wt,N2,R05H11.1,2-cell,550,1,11,0.02,11
1778,R05.csv,211015,Image_14,211015_Image_14,NA,N2,spn4_wt,N2,R05H11.1,2-cell,488,1,5,0.010245902,5
1779,R05.csv,211015,Image_16,211015_Image_16,NA,N2,spn4_wt,N2,R05H11.1,2-cell,470,2,11,0.023404255,5.5
1780,R05.csv,211018,Image_02,211018_Image_02,NA,N2,spn4_wt,N2,R05H11.1,2-cell,706,6,35,0.049575071,5.833333333
1781,R05.csv,211018,Image_09,211018_Image_09,NA,N2,spn4_wt,N2,R05H11.1,2-cell,684,3,19,0.027777778,6.333333333
1782,R05.csv,211018,Image_10,211018_Image_10,NA,N2,spn4_wt,N2,R05H11.1,2-cell,721,3,22,0.030513176,7.333333333
1783,R05.csv,211018,Image_16,211018_Image_16,NA,N2,spn4_wt,N2,R05H11.1,2-cell,688,3,18,0.026162791,6
1784,R05.csv,211015,Image_08,211015_Image_08,NA,N2,spn4_wt,N2,R05H11.1,4-cell,561,3,16,0.028520499,5.333333333
1785,R05.csv,211015,Image_10,211015_Image_10,NA,N2,spn4_wt,N2,R05H11.1,4-cell,587,2,11,0.018739353,5.5
1786,R05.csv,211015,Image_14,211015_Image_14,NA,N2,spn4_wt,N2,R05H11.1,4-cell,463,3,15,0.032397408,5
1787,R05.csv,211015,Image_17,211015_Image_17,NA,N2,spn4_wt,N2,R05H11.1,4-cell,423,5,38,0.089834515,7.6
1788,R05.csv,211018,Image_01,211018_Image_01,NA,N2,spn4_wt,N2,R05H11.1,4-cell,595,3,22,0.03697479,7.333333333
1789,R05.csv,211018,Image_05,211018_Image_05,NA,N2,spn4_wt,N2,R05H11.1,4-cell,711,5,30,0.042194093,6
1790,R05.csv,211018,Image_08,211018_Image_08,NA,N2,spn4_wt,N2,R05H11.1,4-cell,503,0,0,0,0
1791,R05.csv,211018,Image_13,211018_Image_13,NA,N2,spn4_wt,N2,R05H11.1,4-cell,347,0,0,0,0
1792,R05.csv,211015,Image_01,211015_Image_01_left,left,N2,spn4_wt,N2,R05H11.1,8-11-cell,237,3,15,0.063291139,5
1793,R05.csv,211015,Image_01,211015_Image_01_right,right,N2,spn4_wt,N2,R05H11.1,8-11-cell,336,3,16,0.047619048,5.333333333
1794,R05.csv,211015,Image_07,211015_Image_07,NA,N2,spn4_wt,N2,R05H11.1,8-11-cell,304,4,33,0.108552632,8.25
1795,R05.csv,211015,Image_12,211015_Image_12,NA,N2,spn4_wt,N2,R05H11.1,8-11-cell,276,0,0,0,0
1796,R05.csv,211015,Image_13,211015_Image_13,NA,N2,spn4_wt,N2,R05H11.1,8-11-cell,356,3,15,0.042134831,5
1797,R05.csv,211018,Image_12,211018_Image_12,NA,N2,spn4_wt,N2,R05H11.1,8-11-cell,251,1,5,0.019920319,5
1798,R05.csv,211018,Image_15,211018_Image_15,NA,N2,spn4_wt,N2,R05H11.1,8-11-cell,346,3,18,0.052023121,6
1799,R05.csv,211015,Image_04,211015_Image_04,NA,N2,spn4_wt,N2,R05H11.1,12-15-cell,230,1,7,0.030434783,7
1800,R05.csv,211015,Image_05,211015_Image_05,NA,N2,spn4_wt,N2,R05H11.1,12-15-cell,268,1,5,0.018656716,5
1801,R05.csv,211015,Image_13,211015_Image_13,NA,N2,spn4_wt,N2,R05H11.1,12-15-cell,336,0,0,0,0
1802,R05.csv,211018,Image_03,211018_Image_03,NA,N2,spn4_wt,N2,R05H11.1,12-15-cell,228,1,5,0.021929825,5
1803,R05.csv,211015,Image_02,211015_Image_02,NA,N2,spn4_wt,N2,R05H11.1,12-15-cell,233,0,0,0,0
1804,R05.csv,211018,Image_08,211018_Image_08,NA,N2,spn4_wt,N2,R05H11.1,12-15-cell,212,2,10,0.047169811,5
1805,R05.csv,211018,Image_09,211018_Image_09,NA,N2,spn4_wt,N2,R05H11.1,12-15-cell,187,3,31,0.165775401,10.33333333
1806,R05.csv,211018,Image_11,211018_Image_11,NA,N2,spn4_wt,N2,R05H11.1,12-15-cell,228,0,0,0,0
1807,R05.csv,211018,Image_13,211018_Image_13,NA,N2,spn4_wt,N2,R05H11.1,12-15-cell,185,1,5,0.027027027,5
1808,R05.csv,211015,Image_02,211015_Image_02,NA,N2,spn4_wt,N2,R05H11.1,16-28-cell,238,0,0,0,0
1809,R05.csv,211015,Image_09,211015_Image_09_left,left,N2,spn4_wt,N2,R05H11.1,16-28-cell,338,1,5,0.014792899,5
1810,R05.csv,211015,Image_09,211015_Image_09_right,right,N2,spn4_wt,N2,R05H11.1,16-28-cell,296,1,5,0.016891892,5
1811,R05.csv,211015,Image_15,211015_Image_15,NA,N2,spn4_wt,N2,R05H11.1,16-28-cell,148,1,18,0.121621622,18
1812,R05.csv,211018,Image_04,211018_Image_04,NA,N2,spn4_wt,N2,R05H11.1,16-28-cell,326,2,25,0.076687117,12.5
1813,R05.csv,211018,Image_06,211018_Image_06,NA,N2,spn4_wt,N2,R05H11.1,16-28-cell,192,1,8,0.041666667,8
1814,R05.csv,211018,Image_07,211018_Image_07,NA,N2,spn4_wt,N2,R05H11.1,16-28-cell,267,0,0,0,0
1815,R05.csv,211018,Image_14,211018_Image_14,NA,N2,spn4_wt,N2,R05H11.1,16-28-cell,268,2,18,0.067164179,9
1816,vab-2.csv,211102,Image_08,211102_Image_08,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,2-cell,161,0,0,0,0
1817,vab-2.csv,211102,Image_11,211102_Image_11,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,2-cell,158,0,0,0,0
1818,vab-2.csv,211102,Image_18,211102_Image_18,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,2-cell,156,0,0,0,0
1819,vab-2.csv,211102,Image_19,211102_Image_19,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,2-cell,167,1,6,0.035928144,6
1820,vab-2.csv,211105,Image_11,211105_Image_11,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,2-cell,225,0,0,0,0
1821,vab-2.csv,211105,Image_12,211105_Image_12,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,2-cell,307,0,0,0,0
1822,vab-2.csv,211105,Image_16,211105_Image_16,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,2-cell,244,0,0,0,0
1823,vab-2.csv,211105,Image_19,211105_Image_19,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,2-cell,311,1,33,0.106109325,33
1824,vab-2.csv,211102,Image_04,211102_Image_04,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,16-28-cell,81,0,0,0,0
1825,vab-2.csv,211102,Image_12,211102_Image_12,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,16-28-cell,137,1,5,0.03649635,5
1826,vab-2.csv,211102,Image_29,211102_Image_29,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,16-28-cell,40,0,0,0,0
1827,vab-2.csv,211105,Image_01,211105_Image_01,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,16-28-cell,494,1,7,0.01417004,7
1828,vab-2.csv,211105,Image_06,211105_Image_06,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,16-28-cell,968,3,15,0.015495868,5
1829,vab-2.csv,211105,Image_13,211105_Image_13,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,16-28-cell,127,0,0,0,0
1830,vab-2.csv,211105,Image_14,211105_Image_14,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,16-28-cell,126,1,5,0.03968254,5
1831,vab-2.csv,211105,Image_30,211105_Image_30,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,16-28-cell,60,0,0,0,0
1832,vab-2.csv,211102,Image_06,211102_Image_06,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,4-cell,106,1,5,0.047169811,5
1833,vab-2.csv,211102,Image_07,211102_Image_07,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,4-cell,146,0,0,0,0
1834,vab-2.csv,211102,Image_16,211102_Image_16,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,4-cell,168,0,0,0,0
1835,vab-2.csv,211105,Image_12,211105_Image_12,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,4-cell,212,1,6,0.028301887,6
1836,vab-2.csv,211105,Image_21,211105_Image_21,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,4-cell,224,0,0,0,0
1837,vab-2.csv,211105,Image_26,211105_Image_26,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,4-cell,146,0,0,0,0
1838,vab-2.csv,211105,Image_23,211105_Image_23,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,4-cell,127,0,0,0,0
1839,vab-2.csv,211102,Image_01,211102_Image_01,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,8-11-cell,59,0,0,0,0
1840,vab-2.csv,211102,Image_13,211102_Image_13,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,8-11-cell,45,0,0,0,0
1841,vab-2.csv,211102,Image_15,211102_Image_15,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,8-11-cell,93,0,0,0,0
1842,vab-2.csv,211102,Image_17,211102_Image_17,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,8-11-cell,69,0,0,0,0
1843,vab-2.csv,211102,Image_26,211102_Image_26,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,8-11-cell,111,0,0,0,0
1844,vab-2.csv,211102,Image_32,211102_Image_32,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,8-11-cell,135,1,5,0.037037037,5
1845,vab-2.csv,211105,Image_04,211105_Image_04,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,8-11-cell,182,0,0,0,0
1846,vab-2.csv,211105,Image_05,211105_Image_05,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,8-11-cell,151,0,0,0,0
1847,vab-2.csv,211102,Image_23,211102_Image_23,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,12-15-cell,75,0,0,0,0
1848,vab-2.csv,211102,Image_31,211102_Image_31,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,12-15-cell,46,0,0,0,0
1849,vab-2.csv,211102,Image_32,211102_Image_32,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,12-15-cell,98,0,0,0,0
1850,vab-2.csv,211105,Image_03,211105_Image_03,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,12-15-cell,90,0,0,0,0
1851,vab-2.csv,211102,Image_33,211102_Image_33_top,top,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,12-15-cell,99,0,0,0,0
1852,vab-2.csv,211102,Image_33,211102_Image_33_bottom,bottom,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,12-15-cell,50,0,0,0,0
1853,vab-2.csv,211105,Image_07,211105_Image_07,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,12-15-cell,198,0,0,0,0
1854,vab-2.csv,211105,Image_08,211105_Image_08,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,12-15-cell,89,0,0,0,0
1855,vab-2.csv,211105,Image_09,211105_Image_09,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,vab-2,12-15-cell,81,0,0,0,0
1856,vab-2.csv,211102,Image_20,211102_Image_20,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,vab-2,2-cell,84,0,0,0,0
1857,vab-2.csv,211102,Image_09,211102_Image_09,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,vab-2,2-cell,269,0,0,0,0
1858,vab-2.csv,211102,Image_03,211102_Image_03,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,vab-2,2-cell,177,0,0,0,0
1859,vab-2.csv,211102,Image_25,211102_Image_25,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,vab-2,2-cell,100,0,0,0,0
1860,vab-2.csv,211102,Image_37,211102_Image_37,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,vab-2,2-cell,156,0,0,0,0
