transcript	st411	st413	st415	st441	st449	st451	st265	st266	st301	st302	st311	st312	st361	st362	st409	st410	st193	st194	st195	st196	st305	st306	st307	st308	st333	st334	st335	st336	st363	st364	st365	st366	st405	st406	st407	st408	st225	st226	st227	st228	st229	st230	st231	st232	st337	st338	st339	st340	st341	st342	st343	st344	st369	st370	st371	st372	st373	st374	st375	st376	st393	st394	st395	st396	st397	st398	st399	st400	st417	st418	st419	st420	st421	st422	st423	st424	st481	st482	st483	st484	st485	st486	st487	st488	st249	st250	st251	st252	st253	st254	st255	st256	st257	st258	st259	st260	st261	st262	st263	st264	st313	st314	st315	st316	st317	st318	st319	st320	st321	st322	st323	st324	st325	st327	st328	st345	st346	st347	st348	st349	st350	st351	st352	st353	st354	st355	st356	st357	st358	st359	st360	st377	st378	st379	st380	st381	st382	st383	st385	st386	st387	st388	st389	st390	st391	st392	st425	st426	st427	st428	st429	st430	st431	st432	st433	st434	st435	st436	st437	st438	st439	st440	st527	st528	st529	st530	st531	st532	st533	st535	st536	st537	st538	st539	st540	st541	st542	st465	st466	st467	st468	st469	st470	st471	st472	st473	st474	st475	st476	st477	st478	st479	st505	st506	st507	st508	st509	st510	st513	st514	st515	st516	st517	st518	st519	st520	st554	st555	st556	st557	st558	st561	st562	st563	st564	st565	st566	st567	st568
Y53G8AR.2	75.52	79.93	85.55	45.3	41.67	59.5	47.4	41.5	43.17	103.65	52.98	41.9	56.89	35.77	96.29	146.43	40.55	65.52	132.29	111.02	34.76	34.21	163.12	122.6	19.83	109.68	59.03	151.1	50.88	62.76	47.44	115.35	96.47	53.28	95.43	60.28	61.57	51.79	188.93	79.18	0	63.71	136.79	98.23	42.92	9.24	56.08	40.49	100.18	85.92	50.28	47.96	27.04	185.73	151.57	324.16	116.37	20.21	268.82	194.13	128.05	124.51	70.09	110.73	37.46	79.71	10.84	86.75	0	0	229.32	137.16	273.96	227.58	21.56	90.29	66.7	54.1	29.11	35.81	57.14	94.14	119.99	144.88	8.49	80.1	81.7	13.45	8.8	19.85	411.36	170.98	100.45	35.2	67.98	29.03	132.54	147.11	2.37	727.06	47.37	24.16	4.22	224.77	60.56	63.94	18.89	4.07	90.82	6.02	29.71	119.85	131.41	23.97	2.82	124.73	45.2	135.54	43.03	313.43	9.06	101.86	63.53	228.95	4.97	315.49	226.68	28.54	0	0	0	120.95	0	108.87	12.68	10.66	127.05	183.42	6.78	62.61	0.37	0	9.82	10.7	17.94	159.01	168.1	134.37	76.83	0	57.87	0	53.61	200.53	68.93	4.59	45.73	2.79	23.14	166.27	69.82	0	510.33	145.6	213.96	316.89	70.31	87.1	5.58	53.23	87.89	34.04	260.51	53.19	310.58	14.4	44.62	118.89	393.32	105.3	267.21	59.87	52.88	47.78	24.67	0	70.45	0.81	0	32.2	168.08	0.43	364.55	5.81	10.89	83.34	80.89	312.27	4.8	5.96	0	0	6.06	8.37	8.97	139.19	14.69	91.99	48.26	153.28	66.06	33.95	0.23	3.64	12.41	328.34	4.35	86.89	2.83
Y53G8AR.5	57.15	49.74	41.2	73.65	7.7	130.91	94.54	117.85	12.13	8.66	27.54	24.45	38.58	7.48	163.01	78.17	40.2	45.87	10.29	6.86	38.24	46.05	0	2.61	2.79	0	15.99	16.95	81.99	0	33.43	24.34	17.07	7.71	1.63	114.63	0	0	0	0	8.25	171.48	0	0	22.07	19.75	5.64	0	0	0	0	0	0	0	0	0	0	0	0	34.14	80.47	0	0.41	113.19	0	0	0	17.23	0	0	7.75	0	0	35.44	0	0	0.42	0	0	0	0	0	0	186.33	0	0	0	0	0	0	0	0	172.95	1.79	28.27	0	0	0	33.23	10.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.17	0	0	13.33	2.94	0	0	0	0	0	0	0	0	0	0	0	14.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76	0	0	0	0	7.48	0	0	0	50.93	0	0	0	0	31.13	59.79	0	0	0	9.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.8	0	0	0	0	0	3.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53G8AR.6	51.73	76.53	62.36	27.58	19.46	53.83	16.88	4.3	3.3	7.37	7.5	16.64	23.28	1.07	50.15	17.85	50.11	55.87	57.94	22.93	6.98	50.14	22.22	2.37	49.29	17.46	9.83	14.61	78.1	8.53	102.23	4.83	134.17	146.35	42.7	40.48	69.54	49.6	44.83	345.25	168.43	35.38	183.36	1.65	6.01	15.68	0.85	43.77	23.09	25.18	253.36	1.73	27.01	51.95	82.83	20.3	3.45	30.28	25.06	34.07	23.38	31.78	12.74	45.51	16.67	86.38	69.58	183.19	79.93	0	29.02	53.91	85.65	14.19	0	32.75	92.94	47.93	60.82	78.97	176.75	3.84	69.23	5.55	268.16	95.15	15.66	68.05	13.4	98.59	7.13	306.9	0	199.22	19.24	116.75	489.62	0	0	0	16.19	52.99	49.46	14.77	15.07	112.76	20.63	211.95	12.61	0.68	13.36	1.59	251.27	58.13	0	24.72	115.19	53.13	114.55	119.73	41.96	137.63	627.18	46.83	91.83	380.21	1.17	72.7	6.21	70.36	6.02	31.84	0	8.37	70.92	0	1282.92	2.98	67.12	298.74	178.28	0	113.71	22.71	252.04	5.14	80.68	97.53	363.97	378.95	387.03	123.99	33.48	31.82	14.39	640.94	286.32	118.31	223.81	52.87	6.99	0	62.27	39.49	162.51	0	40.88	12.44	284.04	47.79	30.93	76.24	436.74	266.32	0	143.01	177.58	100.93	68.71	127.95	43.11	168.08	146.2	22.37	104.01	6.85	28.3	122.83	129.3	161.67	23.4	53.88	309.85	1.9	5.67	9.11	8.14	59.92	24.27	961.58	0	2.51	9.08	222.77	11.59	3.22	239.46	4.17	0	18.49	3.86	33.46	51.73	116.86	0	5.09	9.1	61.8	0
Y53G8AR.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.51	0	0	0
Y53G8AR.8	13.31	5.97	0	13.22	44.78	1.04	46.34	6.85	17.56	26.65	1.77	3.87	0	0	15.13	13.45	0	1.33	5.42	26.64	1.69	94.06	0	21.72	0	0	0	105.51	0.85	0	0	0	6.49	0	0	66.31	0	0	0	0	0	0	0	0	12.07	0.4	0	0	0	0	0	0	0	0	0	15.42	85.1	0	0	0	0	0	0	0	17.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0	0	0	0	0	0	0	8.13	49.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05	0	0	0	0	19.04	0	45.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27	0	0	0	0	0	0	0	0	0	0.9	0	0	0
Y53G8AR.9	19.98	27.9	8.38	22.69	30.45	41.85	6.98	7.63	3.21	4.61	10.42	1.45	2.07	0	11.06	10.34	3.99	5.86	6.2	10.04	1.32	10.17	7.06	3.29	2.64	5.39	0	2.14	1.11	0	5.86	10.07	14.94	10.37	22.75	6.76	12.48	32.92	34.2	0	93.68	29.87	14.16	0	137.33	2.6	4.75	5.82	0	6.04	205.95	0	5.22	0	0	0.5	39.62	21.52	0	0	170.23	10.09	25.81	38.54	13.66	19.07	72.15	0	0	0	394.29	44.97	21.38	0	28.28	9.11	49.46	55.7	10.71	32.8	40.51	40.96	27.04	0.64	175.7	22.05	132.55	64.2	11.98	14.75	21.47	43.28	575.39	630.01	5.35	0	17.46	0	0	0	78.17	13.67	143.46	112.98	206.21	52.87	14.34	218.26	2.19	51.18	3.28	38.1	559.27	0	0	7.56	17.03	11.71	10.58	80.59	1.08	13.54	267.69	0	5.18	371.94	201.37	75.81	18.71	0	0	0	30.2	109.42	230.87	0	0	26.96	13.33	84.52	209.24	0	242.43	68.42	44.12	657.81	67.18	57.98	33.97	0	0	13.26	48.01	0	11.11	302.79	53.98	279.66	44.46	3.68	0	0	601.06	14.64	579.75	13.6	131.49	0	0	21.03	38.08	138.29	21.92	68.69	4.66	47.98	413.97	974.23	5.38	181.52	22.48	3.71	82.47	84.54	158.21	210.58	309.39	475.79	6.66	131.81	101.93	0.85	143.61	13.2	102.58	661.55	908.26	82.76	0.67	0	104.4	48.86	23.14	0	0.38	0.37	9.03	0.72	0	62.35	31.95	5.67	18.21	24.84	211.31	3.54	124.61	90.04	3.72
Y53G8B.1	0	0	48.09	0.41	0	0	0	0	0	0	0	13.17	0	0	0	0	0	0	0	0	0	0	0.67	3.75	0	1.36	0	0	0	0	1.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267.46	0	0	0	0	0	1.1	0	0	0	0	221.05	0	0	0	0	0	0
Y53G8B.2	8.99	18.52	129.08	44.83	105.06	26.33	10.65	3.4	27.4	5.73	23.76	2.7	39.49	77.43	40.02	3.86	32.24	35	17.33	0	0	2.26	10.7	98.25	43.75	93.89	60.52	17.45	189.09	0	0	8.05	117.48	70.53	0	25.54	0	0	0	0	0	0	0	37.43	0	0.97	0	0.42	53.52	0.56	145.3	1.12	0	0	0	0.47	275.79	2.18	19.49	275.79	61.42	44.34	0.36	1.51	0	0	0	0	0	165.26	0	6.99	0	36.78	0	0	3.35	29.68	0	0.32	41.59	225.83	0	0	0	0	0	0	0	0	0	0	0	0	866.67	260.69	53.92	0	0	0	0	15.51	1.11	0	0	0	0	0	190.11	0.44	0	152.41	33.41	0	142.04	0	0	0	0	0	0	0	0	0	1.07	0	2.28	5.24	0	0	230.22	0	0	0	0	0	0	0	0	0	0	0	129.41	319	0	0	0	0	0	0	0	0	0	0	15.55	0	0	90.33	15.79	0	200.61	0	104.02	0	0	0	1.77	2.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.84	0	0	0	0	0	0	0	0	0	0	0	0	0	6.95	0	49.68	0	0	0	0	0	0	0	0	0	29.71	0	0.29	0	0	0	0
Y53G8B.3	0	0	0	0	0	0	0	0	0	0	0	0	3.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.02	0	0	0	0	100.76	0	0	0	0	0	0	0	0	0	0	0	0	0	84.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0	0	0	0	0	0	0	0
Y53G8B.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53G8B.t3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53G8B.t4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53G8B.t5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53G8B.t6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53G8B.t7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53G8B.t8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53G8B.t9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53H1A.2	560.97	252	31.58	231.37	83.59	152.68	321.85	121.83	173.24	245.57	76.77	66.36	305.53	138.61	273.54	163.5	20.34	183.68	97.05	222.74	114.74	170.34	301.61	0	295.68	112.32	17.42	392.58	169.51	448.06	682.99	0	53.54	43.07	229.99	32.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.33	15.57	0	0	0	0	2.54	0	0	13.92	0	0	3.28	0	0	0	0	0	0	8.42	0	151.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1023.59	0	0	0	0	169.62	0	0	0	0	0	0	0	0	0	0	810.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53H1A.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53H1B.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53H1B.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53H1B.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53H1C.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53H1C.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53H1C.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	2.02	0	0	0	0	0	0
Y53H1C.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
