"gene","cluster"
"174645","12"
"172673","12"
"181283","12"
"180610","12"
"180047","12"
"174303","12"
"174251","12"
"172195","12"
"190767","12"
"176559","12"
"178777","12"
"177058","12"
"178343","12"
"180782","12"
"178257","12"
"177521","12"
"178215","12"
"176516","12"
"188556","12"
"174406","12"
"191277","12"
"182648","12"
"172030","12"
"182581","12"
"172461","12"
"174798","12"
"179391","12"
"173394","12"
"13187936","12"
"175017","12"
"187208","12"
"174358","12"
"178176","12"
"174586","12"
"54161923","12"
"177820","12"
"175534","12"
"179946","12"
"175462","12"
"174503","12"
"177211","12"
"174062","12"
"175654","12"
"177381","12"
"178148","12"
"181666","12"
"176752","12"
"174141","12"
"175590","12"
"179959","12"
"184745","12"
"172070","12"
"177101","12"
"259497","12"
"173086","12"
"180287","12"
"176292","12"
"185121","12"
"176138","12"
"179773","12"
"174034","12"
"173206","12"
"174685","12"
"190808","12"
"178787","12"
"179450","12"
"180088","12"
"172910","12"
"3565504","12"
"173537","12"
"181765","12"
"179582","12"
"181200","12"
"173136","12"
"172164","12"
"180324","12"
"178137","12"
"174834","12"
"182943","12"
"172249","12"
"175090","12"
"174175","12"
"3565272","12"
"174807","12"
"176668","12"
"177853","12"
"174788","12"
"173968","12"
"174860","12"
"172226","12"
"174289","12"
"176103","12"
"188431","12"
"191713","12"
"3564871","12"
"176332","12"
"178208","12"
"174247","12"
"174971","12"
"175117","12"
"174378","12"
"186576","12"
"172051","12"
"174153","12"
"3565767","12"
"179678","12"
"175560","12"
"178149","12"
"178887","12"
"171988","12"
"174681","12"
"175634","12"
"172633","12"
"176500","12"
"183563","12"
"13219089","12"
"180039","12"
"179478","12"
"187017","12"
"177106","12"
"175161","12"
"177810","12"
"35381280","12"
"171981","12"
"181248","12"
"177497","12"
"174630","12"
"171590","12"
"174747","12"
"172344","12"
"174939","12"
"178285","12"
"184953","12"
"266853","12"
"175504","12"
"173188","12"
"176422","12"
"3564807","12"
"177869","12"
"179709","12"
"174846","12"
"172092","12"
"177582","12"
"172209","12"
"172183","12"
"3565340","12"
"174964","12"
"173175","12"
"176772","12"
"179160","12"
"174963","12"
"175069","12"
"172568","12"
"180628","12"
"172605","12"
"172521","12"
"172563","12"
"176152","12"
"190263","12"
"180767","12"
"173345","12"
"179852","12"
"179551","12"
"24104565","12"
"179111","12"
"173752","12"
"177370","12"
"24104671","12"
"176362","12"
"171935","12"
"176293","12"
"266913","12"
"175878","12"
"174232","12"
"187756","12"
"180457","12"
"178668","12"
"171932","12"
"174904","12"
"180881","12"
"171682","12"
"174059","12"
"188457","12"
"3564822","12"
"184304","12"
"173213","12"
"186116","12"
"179833","12"
"177744","12"
"186534","12"
"175244","12"
"176433","12"
"175572","12"
"181528","12"
"3565198","12"
"176808","12"
"177533","12"
"173945","12"
"175525","12"
"180578","12"
"172032","12"
"174246","12"
"172739","12"
"178056","12"
"176503","12"
"171619","12"
"175718","12"
"176508","12"
"176805","12"
"178617","12"
"181405","12"
"179711","12"
"175670","12"
"172555","12"
"179140","12"
"172976","12"
"175918","12"
"175233","12"
"172182","12"
"180932","12"
"184879","12"
"172287","12"
"189346","12"
"180160","12"
"188475","12"
"174215","12"
"180655","12"
"174151","12"
"177095","12"
"185130","12"
"177612","12"
"173436","12"
"172191","12"
"179671","12"
"179115","12"
"266835","12"
"177993","12"
"177956","12"
"171764","12"
"175700","12"
"172594","12"
"176053","12"
"177512","12"
"245996","12"
"171995","12"
"171628","12"
"171801","12"
"174671","12"
"174595","12"
"172597","12"
"174399","12"
"178544","12"
"259627","12"
"175787","12"
"177770","12"
"174806","12"
"171617","12"
"181194","12"
"179212","12"
"172335","12"
"175693","12"
"172192","12"
"171909","13"
"173931","13"
"171980","13"
"173789","13"
"176092","13"
"177323","13"
"174055","13"
"173678","13"
"173679","13"
"181451","13"
"178836","13"
"174174","13"
"174774","13"
"179614","13"
"183391","13"
"187905","13"
"177404","13"
"171928","13"
"171625","13"
"175776","13"
"171642","13"
"189432","13"
"177406","13"
"191735","13"
"184046","13"
"189354","13"
"171908","13"
"188416","13"
"174158","13"
"172211","13"
"175083","13"
"183569","13"
"182671","13"
"179949","13"
"176812","13"
"13180284","13"
"176451","13"
"174056","13"
"174197","13"
"172532","13"
"189120","13"
"183641","13"
"173782","13"
"175471","13"
"172548","13"
"172007","13"
"177817","13"
"173153","13"
"173765","13"
"178336","13"
"179224","13"
"173735","13"
"183567","13"
"182951","13"
"186650","13"
"172508","13"
"185001","13"
"173756","13"
"175923","13"
"173689","13"
"175110","13"
"173755","13"
"178908","13"
"178320","13"
"180187","13"
"186090","13"
"190257","13"
"172169","13"
"179802","13"
"172786","13"
"179454","13"
"179501","13"
"180130","13"
"171894","13"
"178061","13"
"176591","13"
"171641","13"
"187510","13"
"172244","13"
"176036","13"
"174947","13"
"175991","13"
"186093","13"
"176471","13"
"175635","13"
"178165","13"
"178961","13"
"176548","13"
"28661658","13"
"174799","13"
"185810","13"
"13198891","13"
"176286","13"
"3565957","13"
"172336","13"
"173116","13"
"178210","13"
"7040189","13"
"177655","13"
"259576","13"
"178457","13"
"172861","13"
"178047","13"
"184627","13"
"174328","13"
"172907","13"
"179183","13"
"188912","13"
"183499","13"
"180001","13"
"172463","13"
"259458","13"
"178192","13"
"172099","13"
"183500","13"
"176274","13"
"173690","13"
"172314","13"
"177461","13"
"186278","13"
"172277","13"
"177808","13"
"178917","13"
"182160","13"
"176675","13"
"177948","13"
"177529","13"
"172411","13"
"173521","13"
"172212","13"
"176379","13"
"176208","13"
"178023","13"
"178001","13"
"172250","13"
"172524","13"
"191771","13"
"179973","13"
"182226","13"
"179554","13"
"171640","13"
"187480","13"
"175586","13"
"176310","13"
"180321","13"
"174822","13"
"173558","13"
"171950","13"
"179070","13"
"175580","13"
"186443","13"
"188246","13"
"172736","13"
"184042","13"
"175988","13"
"178509","13"
"179337","13"
"180239","13"
"172604","13"
"172488","13"
"188538","13"
"178164","13"
"174856","13"
"176782","13"
"178268","13"
"177332","13"
"176350","13"
"172470","13"
"180258","13"
"174932","13"
"172425","13"
"187640","13"
"172853","13"
"174408","13"
"173757","13"
"174016","13"
"3565594","13"
"3565909","13"
"178064","13"
"182678","13"
"180122","13"
"259426","13"
"174958","13"
"179654","13"
"177329","13"
"172545","13"
"179562","13"
"187291","13"
"172186","13"
"172773","13"
"182650","13"
"183568","13"
"178967","13"
"177791","13"
"187080","13"
"172276","13"
"180384","13"
"186442","13"
"179786","13"
"171938","13"
"181502","13"
"172175","13"
"172220","13"
"174924","13"
"172098","13"
"179795","13"
"178819","13"
"171627","13"
"184454","13"
"172040","13"
"177351","13"
"180499","13"
"174327","13"
"183846","13"
"187350","13"
"189170","13"
"179223","13"
"172245","13"
"189467","13"
"177881","13"
"179856","13"
"178508","13"
"177196","13"
"178138","13"
"179841","13"
"174023","13"
"179089","13"
"171929","13"
"189470","13"
"172516","13"
"13184588","13"
"173785","13"
"181918","13"
"172885","13"
"172366","13"
"172812","13"
"183932","13"
"179839","13"
"177405","13"
"177647","13"
"172804","13"
"176765","13"
"173199","13"
"176230","13"
"179938","13"
"176351","13"
"177245","13"
"190283","13"
"188456","13"
"173688","13"
"171680","13"
"180119","13"
"172375","13"
"179389","13"
"173856","13"
"173869","13"
"172439","13"
"172728","13"
"183036","13"
"172533","13"
"186092","13"
"173029","13"
"179997","13"
"178295","13"
"189628","13"
"172361","13"
"172844","13"
"3565701","13"
"177734","13"
"13192519","13"
"174373","13"
"174157","13"
"178065","13"
"266829","13"
"190499","13"
"186648","13"
"175217","13"
"187242","13"
"185364","13"
"178986","13"
"174777","13"
"172638","13"
"175484","13"
"176776","13"
"266877","13"
"172637","13"
"172549","13"
"178067","13"
"6418587","13"
"172017","13"
"175755","13"
"189844","13"
"172460","13"
"171870","13"
"175016","13"
"176664","13"
"172242","13"
"185654","13"
"179488","13"
"174310","13"
"171607","13"
"174325","13"
"187078","13"
"173165","13"
"190332","13"
"172670","13"
"182915","13"
"175248","13"
"173986","13"
"180289","13"
"13190936","13"
"175770","13"
"173724","13"
"176123","13"
"171838","13"
"186678","13"
"182725","13"
"29991187","13"
"173970","13"
"179181","13"
"175749","13"
"190395","13"
"187995","13"
"25502967","13"
"172152","13"
"259387","13"
"190829","13"
"183867","13"
"174654","13"
"175526","13"
"174603","13"
"172685","13"
"179435","13"
"174081","13"
"176780","13"
"188686","13"
"3565734","13"
"172072","13"
"183930","13"
"175908","13"
"178305","13"
"13218078","13"
"177331","13"
"178888","13"
"186855","13"
"186900","13"
"3565330","13"
"180353","13"
"176663","13"
"188142","13"
"180304","13"
"183517","13"
"172374","13"
"174566","13"
"174483","13"
"177653","13"
"179734","13"
"172451","13"
"172213","13"
"177348","13"
"181985","13"
"178516","13"
"180291","13"
"190333","13"
"182672","13"
"181884","13"
"171913","13"
"188776","13"
"174196","13"
"172577","13"
"177642","13"
"183566","13"
"185047","13"
"179679","13"
"178007","13"
"178881","13"
"259571","13"
"178925","13"
"187902","13"
"175620","13"
"177099","13"
"177454","13"
"180158","13"
"190809","13"
"172429","13"
"173166","13"
"173729","13"
"175617","13"
"171664","13"
"185975","13"
"175762","13"
"190294","13"
"186276","13"
"178866","13"
"174833","13"
"186375","13"
"174677","13"
"177892","13"
"172304","13"
"172137","13"
"172794","13"
"6418641","13"
"174829","13"
"176583","13"
"172666","13"
"172241","13"
"190948","13"
"179091","13"
"174288","13"
"190278","13"
"172090","13"
"173639","13"
"181190","13"
"173991","13"
"174551","13"
"172066","13"
"175403","13"
"176562","13"
"13189011","13"
"190512","13"
"184716","13"
"182393","13"
"182155","13"
"172159","13"
"181826","13"
"177591","13"
"172205","13"
"175104","13"
"172784","13"
"183859","13"
"176356","13"
"180110","13"
"176139","13"
"174694","13"
"181452","13"
"174273","13"
"182084","13"
"173958","13"
"175454","13"
"181582","13"
"184750","13"
"189629","13"
"177462","13"
"174571","13"
"179105","13"
"175921","13"
"188165","13"
"3565051","13"
"177964","13"
"185734","13"
"172583","13"
"189008","13"
"175477","13"
"3565193","13"
"175022","13"
"177893","13"
"174313","13"
"172965","13"
"174676","13"
"172219","13"
"172790","13"
"172118","13"
"172260","13"
"185532","13"
"179336","13"
"7040127","13"
"177338","13"
"176039","13"
"177707","13"
"174582","13"
"173226","13"
"184376","13"
"172046","13"
"179457","13"
"24104970","13"
"174809","13"
"174112","13"
"6418633","13"
"175537","13"
"178337","13"
"174766","13"
"171914","13"
"176498","13"
"179227","13"
"172142","13"
"175576","13"
"175139","13"
"24104386","13"
"173964","13"
"179353","13"
"171887","13"
"172946","13"
"179995","13"
"181501","13"
"189772","13"
"189242","13"
"187798","13"
"179421","13"
"177726","13"
"180186","13"
"172353","13"
"174425","13"
"179143","13"
"178943","13"
"177520","13"
"180102","13"
"178201","13"
"177587","13"
"183878","13"
"179373","13"
"13190610","13"
"190776","13"
"183743","13"
"179555","13"
"173356","13"
"178860","13"
"24105081","13"
"184837","13"
"3565859","13"
"176386","13"
"172354","13"
"172968","13"
"178223","13"
"176331","13"
"172473","13"
"173100","13"
"179110","13"
"185962","13"
"176800","13"
"185764","13"
"171819","13"
"176839","13"
"175388","13"
"175629","13"
"3564919","13"
"174000","13"
"3565201","13"
"174763","13"
"171594","13"
"182022","13"
"173827","13"
"176347","13"
"174872","13"
"189726","13"
"171611","13"
"3565820","13"
"185071","13"
"3565475","13"
"176734","13"
"172616","13"
"179738","13"
"176169","13"
"172767","13"
"188560","13"
"171804","13"
"171939","13"
"173303","13"
"191516","13"
"190953","13"
"175595","13"
"189189","13"
"173498","13"
"179580","13"
"173337","13"
"172111","13"
"177130","13"
"177204","13"
"183841","13"
"188895","13"
"6418702","13"
"179226","13"
"174524","13"
"175845","13"
"176382","13"
"174535","13"
"179493","13"
"174663","13"
"179652","13"
"172273","13"
"182356","13"
"171941","13"
"176517","13"
"179592","13"
"172267","13"
"174291","13"
"179851","13"
"178216","13"
"173124","13"
"176077","13"
"179141","13"
"181590","13"
"175535","13"
"179494","13"
"3565967","13"
"175791","13"
"183125","13"
"175946","13"
"177563","13"
"171684","13"
"172517","13"
"176483","13"
"176537","13"
"176868","13"
"174518","13"
"182579","13"
"175268","13"
"174697","13"
"42101364","13"
"173412","13"
"174095","13"
"176594","13"
"171599","13"
"175810","13"
"187602","13"
"172688","13"
"187262","13"
"177631","13"
"174556","13"
"176845","13"
"179027","13"
"186441","13"
"174491","13"
"172029","13"
"172546","13"
"174579","13"
"172966","13"
"3565165","13"
"178938","13"
"189731","13"
"190860","13"
"184315","13"
"175825","13"
"175616","13"
"176054","13"
"177415","13"
"173957","13"
"174542","13"
"178996","13"
"176627","13"
"171624","13"
"3565884","13"
"179688","13"
"176485","13"
"174776","13"
"172860","13"
"186649","13"
"179117","13"
"177567","13"
"174285","13"
"180169","13"
"172642","13"
"176934","13"
"172560","13"
"178353","13"
"171675","13"
"43578489","13"
"178178","13"
"179607","13"
"185146","13"
"176159","13"
"188475","13"
"175925","13"
"185656","13"
"173603","13"
"176098","13"
"177474","13"
"177996","13"
"3565977","13"
"192052","13"
"175105","13"
"177483","13"
"189994","13"
"175574","13"
"266823","13"
"266861","13"
"176457","13"
"176623","13"
"177108","13"
"171747","13"
"171803","13"
"180506","13"
"183813","13"
"174718","13"
"179641","13"
"172305","13"
"176417","13"
"173867","13"
"32928596","13"
"171880","13"
"180320","13"
"176065","13"
"182074","13"
"190312","13"
"3896822","13"
"176768","13"
"175100","13"
"178928","13"
"176486","13"
"174786","13"
"172653","13"
"266915","13"
"176748","13"
"175057","13"
"172970","13"
"266900","13"
"175599","13"
"183435","13"
"189625","13"
"184284","13"
"178345","13"
"173370","13"
"179155","13"
"260106","13"
"4363015","13"
"178859","13"
"176869","13"
"190972","13"
"179800","13"
"175982","13"
"175785","13"
"178790","13"
"24104302","13"
"172067","13"
"180022","13"
"175653","13"
"186575","13"
"178531","13"
"174526","13"
"3896896","13"
"172333","13"
"171786","13"
"175644","13"
"172038","13"
"175976","13"
"174609","13"
"190241","13"
"177413","13"
"175544","13"
"175465","13"
"179894","13"
"175913","13"
"175520","13"
"172886","13"
"174715","13"
"176608","13"
"184556","13"
"177602","13"
"173450","13"
"185357","13"
"179945","13"
"178852","13"
"36805064","13"
"172388","13"
"3564964","13"
"179670","13"
"172012","13"
"172997","13"
"182280","13"
"177439","13"
"175252","13"
"178095","13"
"178018","13"
"172347","13"
"173872","13"
"175889","13"
"174110","13"
"173413","13"
"175706","13"
"174793","13"
"187699","13"
"176425","13"
"171930","13"
"175667","13"
"176525","13"
"175337","13"
"175522","13"
"172712","13"
"259374","13"
"180536","13"
"182788","13"
"178515","13"
"171592","13"
"173874","13"
"173085","13"
"179158","13"
"179175","13"
"174372","13"
"175707","13"
"186638","13"
"174377","13"
"176267","13"
"175602","13"
"174353","13"
"3565124","13"
"179967","13"
"178134","13"
"176210","13"
"172256","13"
"24104812","13"
"173807","13"
"174714","13"
"4926914","13"
"177858","13"
"175498","13"
"174510","13"
"175530","13"
"179733","13"
"173969","13"
"174442","13"
"175962","13"
"172869","13"
"3565259","13"
"3565030","13"
"190193","13"
"173321","13"
"172684","13"
"178158","13"
"174237","13"
"187149","13"
"173988","13"
"185684","13"
"178686","13"
"171878","13"
"176141","13"
"3565720","13"
"175792","13"
"187613","13"
"176266","13"
"173373","13"
"178980","13"
"175605","13"
"174154","13"
"174578","13"
"188387","13"
"179393","13"
"176518","13"
"176997","13"
"178142","13"
"179142","13"
"186446","13"
"177316","13"
"178168","13"
"172115","13"
"176228","13"
"173385","13"
"177738","13"
"13191136","13"
"178867","13"
"176783","13"
"171972","13"
"174775","13"
"175306","13"
"184305","13"
"188435","13"
"174019","13"
"172321","13"
"186374","13"
"177899","13"
"185331","13"
"175813","13"
"172139","13"
"173808","13"
"175443","13"
"177397","13"
"173096","13"
"178259","13"
"177890","13"
"179534","13"
"179521","13"
"172852","13"
"185482","13"
"174164","13"
"182452","13"
"178161","13"
"186560","13"
"177335","13"
"178152","13"
"175473","13"
"189734","13"
"179489","13"
"176035","13"
"172648","13"
"176340","13"
"177337","13"
"183186","13"
"187425","13"
"175079","13"
"178077","13"
"172100","13"
"175113","13"
"13191153","13"
"173908","13"
"176256","13"
"179032","13"
"176401","13"
"178174","13"
"176769","13"
"177002","13"
"180023","13"
"176754","13"
"178054","13"
"192054","13"
"173214","13"
"3565044","13"
"178658","13"
"177730","13"
"178286","13"
"174255","13"
"175704","13"
"174290","13"
"172612","13"
"187518","13"
"180018","13"
"176551","13"
"172918","13"
"3564830","13"
"175204","13"
"173252","13"
"178817","13"
"171900","13"
"172873","13"
"174265","13"
"172281","13"
"177816","13"
"175184","13"
"179678","13"
"178162","13"
"187461","13"
"179164","13"
"177841","13"
"3564810","13"
"173987","13"
"180354","13"
"177336","13"
"187770","13"
"176158","13"
"175752","13"
"187396","13"
"176398","13"
"177134","13"
"179902","13"
"176589","13"
"188661","13"
"172922","13"
"176978","13"
"172592","13"
"176318","13"
"176020","13"
"179651","13"
"176699","13"
"174966","13"
"173758","13"
"4926894","13"
"179811","13"
"173635","13"
"175711","13"
"176920","13"
"176654","13"
"178600","13"
"174792","13"
"172925","13"
"177679","13"
"175708","13"
"180000","13"
"177161","13"
"178017","13"
"177349","13"
"177822","13"
"173027","13"
"176968","13"
"176798","13"
"4363045","13"
"171975","13"
"179857","13"
"185323","13"
"172950","13"
"176245","13"
"176241","13"
"177981","13"
"175741","13"
"176246","13"
"175665","13"
"178471","13"
"176032","13"
"182284","13"
"190336","13"
"183887","13"
"13192056","13"
"188869","13"
"175382","13"
"177752","13"
"183040","13"
"174789","13"
"178258","13"
"176604","13"
"172146","13"
"172738","13"
"178523","13"
"175174","13"
"177113","13"
"186223","13"
"174238","13"
"184829","13"
"187628","13"
"186547","13"
"173308","13"
"171788","13"
"173347","13"
"185154","13"
"176142","13"
"175709","13"
"176206","13"
"177342","13"
"179965","13"
"190458","13"
"175457","13"
"175723","13"
"173313","13"
"172713","13"
"172906","13"
"180809","13"
"173212","13"
"173383","13"
"175006","13"
"172035","13"
"173218","13"
"172013","13"
"177253","13"
"177396","13"
"172101","13"
"178525","13"
"3564838","13"
"171652","13"
"175448","13"
"173496","13"
"182027","13"
"173952","13"
"173858","13"
"177703","13"
"181074","13"
"187885","13"
"177436","13"
"176022","13"
"177716","13"
"176913","13"
"177029","13"
"176061","13"
"188792","13"
"260198","13"
"173122","13"
"177484","13"
"3565860","13"
"179824","13"
"183189","13"
"183628","13"
"173850","13"
"173427","13"
"172727","13"
"178044","13"
"171957","13"
"174459","13"
"179630","13"
"188455","13"
"185330","13"
"172342","13"
"3565577","13"
"172985","13"
"188034","13"
"178160","13"
"179039","13"
"174841","13"
"172454","13"
"177104","13"
"175657","13"
"24105291","13"
"180167","13"
"259527","13"
"173769","13"
"189267","13"
"173953","13"
"177244","13"
"174662","13"
"173946","13"
"176019","13"
"179372","13"
"190099","13"
"173350","13"
"180056","13"
"174931","13"
"175773","13"
"173147","13"
"174871","13"
"176834","13"
"174073","13"
"179202","13"
"186044","13"
"175159","13"
"176841","13"
"183241","13"
"179394","13"
"174722","13"
"177544","13"
"171623","13"
"178289","13"
"177525","13"
"3565638","13"
"176921","13"
"177923","13"
"175959","13"
"177840","13"
"173917","13"
"185691","13"
"173148","13"
"173954","13"
"173070","13"
"173655","13"
"187685","13"
"172735","13"
"181350","13"
"175245","13"
"178145","13"
"177281","13"
"174244","13"
"176161","13"
"179114","13"
"172627","13"
"175713","13"
"179499","13"
"171995","13"
"175250","13"
"187472","13"
"176226","13"
"173669","13"
"179502","13"
"172679","13"
"172916","13"
"176815","13"
"171924","13"
"185944","13"
"171665","13"
"176112","13"
"175789","13"
"174451","13"
"174727","13"
"172674","13"
"179300","13"
"177543","13"
"3565075","13"
"177086","13"
"179684","13"
"177848","13"
"176187","13"
"172153","13"
"174463","13"
"174018","13"
"177073","13"
"172669","13"
"179172","13"
"175557","13"
"179535","13"
"182929","13"
"179107","13"
"187374","13"
"176396","13"
"174173","13"
"174309","13"
"175578","13"
"188311","13"
"176610","13"
"175205","13"
"172423","13"
"176329","13"
"174271","13"
"266651","13"
"172302","13"
"190940","13"
"173168","13"
"179383","13"
"177873","13"
"172675","13"
"172927","13"
"176393","13"
"177238","13"
"174217","13"
"177373","13"
"176511","13"
"259502","13"
"173744","13"
"179500","13"
"180475","13"
"175378","13"
"259393","13"
"190100","13"
"172047","13"
"174726","13"
"13193758","13"
"180325","13"
"190622","13"
"3565366","13"
"172141","13"
"178146","13"
"178957","13"
"174573","13"
"172199","13"
"175885","13"
"178257","13"
"174870","13"
"177616","13"
"172837","13"
"175735","13"
"173497","13"
"177795","13"
"178263","13"
"173353","13"
"172320","13"
"171948","13"
"173376","13"
"183199","13"
"175919","13"
"174199","13"
"178413","13"
"172711","13"
"177521","13"
"173121","13"
"173764","13"
"179116","13"
"178840","13"
"176861","13"
"174959","13"
"172481","13"
"259646","13"
"172614","13"
"175269","13"
"178907","13"
"173868","13"
"178185","13"
"190501","13"
"178536","13"
"172632","13"
"176063","13"
"172611","13"
"177561","13"
"187420","13"
"173462","13"
"172214","13"
"177315","13"
"175645","13"
"174171","13"
"178183","13"
"172660","13"
"175843","13"
"173763","13"
"171820","13"
"173005","13"
"174216","13"
"179556","13"
"177942","13"
"178052","13"
"187397","13"
"179476","13"
"179948","13"
"177057","13"
"173233","13"
"174317","13"
"3565634","13"
"173618","13"
"179370","13"
"172941","13"
"176702","13"
"176066","13"
"177532","13"
"191680","13"
"175722","13"
"174672","13"
"3565010","13"
"178952","13"
"175096","13"
"178387","13"
"179359","13"
"177667","13"
"179312","13"
"172942","13"
"174691","13"
"172621","13"
"175601","13"
"177374","13"
"3565889","13"
"172847","13"
"176536","13"
"172792","13"
"176421","13"
"179064","13"
"177702","13"
"182649","13"
"175922","13"
"175986","13"
"175152","13"
"175920","13"
"176118","13"
"3565408","13"
"179765","13"
"180048","13"
"172926","13"
"176911","13"
"174314","13"
"172833","13"
"172911","13"
"171891","13"
"176781","13"
"172526","13"
"172515","13"
"174784","13"
"178060","13"
"176004","13"
"179409","13"
"176164","13"
"177293","13"
"260116","13"
"175850","13"
"175468","13"
"177000","13"
"177976","13"
"179392","13"
"176012","13"
"172414","13"
"172065","13"
"172681","13"
"174658","13"
"176162","13"
"175985","13"
"3564857","13"
"173229","13"
"178865","13"
"176209","13"
"3565648","13"
"171662","13"
"174649","13"
"188472","13"
"175907","13"
"259626","13"
"174332","13"
"183857","13"
"175726","13"
"178524","13"
"174378","13"
"178207","13"
"172975","13"
"178947","13"
"259457","13"
"175603","13"
"3565087","13"
"178097","13"
"177564","13"
"174587","13"
"177181","13"
"179522","13"
"176532","13"
"172372","13"
"175775","13"
"173334","13"
"175790","13"
"172813","13"
"172977","13"
"172368","13"
"174527","13"
"176516","13"
"174634","13"
"172365","13"
"190705","13"
"173181","13"
"187901","13"
"177135","13"
"176196","13"
"182237","13"
"175056","13"
"174152","13"
"174362","13"
"174409","13"
"176487","13"
"175795","13"
"174505","13"
"174458","13"
"176317","13"
"178159","13"
"178850","13"
"172109","13"
"173133","13"
"172633","13"
"179062","13"
"172801","13"
"175442","13"
"177052","13"
"173767","13"
"176544","13"
"174759","13"
"174701","13"
"175299","13"
"181593","13"
"173654","13"
"177051","13"
"174231","13"
"179941","13"
"175911","13"
"177560","13"
"183941","13"
"177682","13"
"174511","13"
"179103","13"
"259596","13"
"176710","13"
"176577","13"
"176515","13"
"176427","13"
"179821","13"
"175774","13"
"3564855","13"
"182043","13"
"175821","13"
"174232","13"
"178556","13"
"171889","13"
"173431","13"
"178053","13"
"172351","13"
"178272","13"
"176215","13"
"175380","13"
"172225","13"
"172880","13"
"174315","13"
"178169","13"
"172783","13"
"186391","13"
"172531","13"
"176363","13"
"177597","13"
"174286","13"
"176426","13"
"174433","13"
"172329","13"
"6418826","13"
"176120","13"
"172667","13"
"176373","13"
"173809","13"
"191230","13"
"171798","13"
"190806","13"
"178469","13"
"177932","13"
"172177","13"
"178079","13"
"175255","13"
"172661","13"
"178022","13"
"178779","13"
"176131","13"
"266820","13"
"175379","13"
"177524","13"
"259332","13"
"176526","13"
"179783","13"
"259526","13"
"175712","13"
"178418","13"
"172650","13"
"177235","13"
"177362","13"
"178150","13"
"176374","13"
"179725","13"
"180262","13"
"175097","13"
"175357","13"
"175655","13"
"176273","13"
"13215535","13"
"172444","13"
"174674","13"
"172928","13"
"176661","13"
"3896754","13"
"175577","13"
"55285961","13"
"179374","13"
"187904","13"
"176090","13"
"179225","13"
"175103","13"
"175679","13"
"175312","13"
"179318","13"
"175837","13"
"177753","13"
"24104681","13"
"172630","13"
"173990","13"
"173693","13"
"175273","13"
"178540","13"
"183413","13"
"179958","13"
"3565035","13"
"178997","13"
"177617","13"
"176095","13"
"173416","13"
"174983","13"
"177251","13"
"179475","13"
"174595","13"
"189252","13"
"180010","13"
"179420","13"
"173870","13"
"179338","13"
"174965","13"
"172605","13"
"175748","13"
"179749","13"
"185814","13"
"175552","13"
"177419","13"
"171700","13"
"184431","13"
"176053","13"
"176801","13"
"173340","13"
"173511","13"
"173068","13"
"176438","13"
"179096","13"
"172264","13"
"176103","13"
"174052","13"
"175328","13"
"178068","13"
"177037","13"
"172536","13"
"172462","13"
"175556","13"
"172664","13"
"173510","13"
"3565996","13"
"175481","13"
"176506","13"
"172200","13"
"171630","13"
"175344","13"
"172223","13"
"171683","13"
"176840","13"
"175243","13"
"172610","13"
"184301","13"
"13181740","13"
"179160","13"
"3565799","13"
"176143","13"
"186485","13"
"178437","13"
"179092","13"
"175133","13"
"172539","13"
"266854","13"
"176458","13"
"175286","13"
"175677","13"
"176476","13"
"172285","13"
"176651","13"
"178988","13"
"184063","13"
"186242","13"
"176755","13"
"180823","13"
"172075","13"
"174093","13"
"185515","13"
"178195","13"
"245995","13"
"172412","13"
"179424","13"
"173002","13"
"176359","13"
"184990","13"
"177622","13"
"179321","13"
"178291","13"
"176125","13"
"173206","13"
"176903","13"
"175695","13"
"172157","13"
"172253","13"
"176439","13"
"171617","13"
"178363","13"
"179582","13"
"172888","13"
"259547","13"
"179526","13"
"179118","13"
"176892","13"
"179445","13"
"172746","13"
"177318","13"
"179946","13"
"3565184","13"
"171792","13"
"171724","13"
"172487","13"
"172831","13"
"172691","13"
"172652","13"
"178296","13"
"182392","13"
"180243","13"
"191526","13"
"179793","13"
"171763","13"
"177491","13"
"179343","13"
"179533","13"
"178045","13"
"174109","13"
"24105155","13"
"173863","13"
"177914","13"
"172902","13"
"172413","13"
"176149","13"
"174145","13"
"180287","13"
"176275","13"
"180049","13"
"175066","13"
"179524","13"
"172348","13"
"189927","13"
"176826","13"
"184173","13"
"174059","13"
"179829","13"
"175284","13"
"177395","13"
"173649","13"
"179498","13"
"172303","13"
"176001","13"
"172742","13"
"176514","13"
"180344","13"
"176717","13"
"171762","13"
"177282","13"
"177435","13"
"175600","13"
"13219436","13"
"179964","13"
"174765","13"
"179639","13"
"174748","13"
"172744","13"
"186269","13"
"3565073","13"
"173060","13"
"176877","13"
"179304","13"
"173169","13"
"178090","13"
"179072","13"
"180485","13"
"184785","13"
"177417","13"
"173236","13"
"173517","13"
"178818","13"
"179055","13"
"178415","13"
"175784","13"
"177880","13"
"180069","13"
"176750","13"
"259372","13"
"177182","13"
"173387","13"
"173694","13"
"176194","13"
"171774","13"
"176946","13"
"176561","13"
"260252","13"
"179996","13"
"176757","13"
"176584","13"
"175395","13"
"177990","13"
"178814","13"
"175675","13"
"176703","13"
"186604","13"
"177398","13"
"174977","13"
"177160","13"
"172234","13"
"259441","13"
"176408","13"
"190999","13"
"179071","13"
"175703","13"
"36805063","13"
"174092","13"
"181999","13"
"178555","13"
"178177","13"
"179583","13"
"177458","13"
"178669","13"
"179854","13"
