gene_ID	name	SPN4	OMA1	LIN41	spn4_enrichment	oma1_enrichment	lin41_enrichment	Log2_SPN-4_LYSATE_FPKM	Log2_SPN-4_IP_FPKM	Log2_OMA-1_LYSATE_FPKM	Log2_OMA-1_IP_FPKM	Log2_LIN-41_LYSATE_FPKM	Log2_LIN-41_IP_FPKM
WBGene00199317	Y23B4A.5	FALSE	FALSE	FALSE			2.032558416	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00023456	mir-360	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00021268	capa-1	FALSE	FALSE	FALSE	0.116688857	-1.053912373	-3.435365015	0.575	-0.296	0.586	-0.436	0.746	-2.563
WBGene00200309	C46F4.4	FALSE	FALSE	FALSE		2.352692264		-3.322	-3.322	-3.322	-2.228	-3.322	-3.322
WBGene00001175	egl-6	FALSE	FALSE	FALSE	2.392533661	-0.406092552	0.542437639	1.173	3.486	1.595	1.115	2.075	2.605
WBGene00044571	C46F4.3	FALSE	FALSE	FALSE		1.390871213	2.032558416	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00016716	acs-17	FALSE	FALSE	FALSE	-0.755343138	-1.496627594	-0.80041844	2.445	1.75	2.907	1.442	2.99	2.199
WBGene00003254	mig-23	FALSE	TRUE	FALSE	1.030074145	2.79295132	1.529491767	3.292	4.281	3.298	6.077	3.519	5.033
WBGene00019938	R07E4.5	FALSE	FALSE	TRUE	0.532597683	0.238633122	4.832993128	3.823	4.345	3.952	4.19	4.061	8.886
WBGene00019937	R07E4.3	FALSE	FALSE	FALSE	-1.425578007	-1.140142611	-1.564389359	4.103	2.308	4.531	3.398	4.921	3.354
WBGene00201320	R07E4.10	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00019935	R07E4.1	FALSE	FALSE	FALSE	-1.220602378	-1.20896219	-1.352353189	0.654	-0.511	0.96	-0.15	0.784	-0.462
WBGene00002190	kin-2	FALSE	FALSE	FALSE	2.161871408	1.473606414	0.716389947	5.019	7.184	4.865	6.332	4.693	5.407
WBGene00195877	R07E4.8	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00196914	R07E4.9	FALSE	FALSE	FALSE		1.390803573		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00195795	R07E4.7	FALSE	FALSE	FALSE		-1.054181379	0.551737762	-3.322	-3.322	-1.57	-3.322	-1.464	-2.197
WBGene00196632	F22F4.8	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00002224	klp-13	FALSE	FALSE	FALSE	-1.36998247	0.745547983	-0.743574574	-1.441	-2.345	-1.469	-0.9	-1.598	-2.143
WBGene00017718	F22F4.5	FALSE	FALSE	FALSE	-0.294761453	-2.61709118	-0.410082649	-0.224	-2.018	0.715	-1.566	-2.695	-3.322
WBGene00174322	21ur-14519	FALSE	FALSE	FALSE	0.54821124	1.327130086	4.473730877	-0.305	-3.322	1.977	3.249	-3.322	1.187
WBGene00002125	inx-3	FALSE	FALSE	FALSE	-0.247106826	0.03530324	1.688064066	5.385	5.147	5.582	5.615	5.245	6.925
WBGene00271606	F22F4.9	FALSE	FALSE	FALSE	0.42002974	0.866996448	2.315042601	-1.86	-2.284	-2.877	-2.817	-2.868	-2.381
WBGene00017717	F22F4.4	FALSE	FALSE	FALSE	-0.809286601	-0.258711968	0.415337314	3.422	2.59	4.09	3.839	3.495	3.87
WBGene00166158	21ur-15070	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00017716	sups-1	FALSE	FALSE	FALSE	0.579019398	0.905829979	-0.720996781	-0.502	0.084	-0.86	-0.082	-0.652	-1.232
WBGene00015622	C09B8.3	FALSE	FALSE	FALSE		-1.053814233	-0.394012384	-3.322	-3.322	-3.017	-3.322	-3.022	-3.322
WBGene00197859	C09B8.13	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00198623	C09B8.15	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00199961	C09B8.16	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00201468	C09B8.17	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00202010	C09B8.18	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00015625	C09B8.8	FALSE	FALSE	FALSE	-0.815348224	0.89181821	0.324096768	-0.446	-2.116	-1.031	-0.356	-1.392	-2.176
WBGene00015623	C09B8.4	FALSE	FALSE	FALSE	-0.564279499	-0.262755586	-1.708030989	-1.48	-2.604	-0.483	-0.657	-0.322	-1.955
WBGene00015624	C09B8.5	FALSE	FALSE	FALSE	0.362540348	2.028807447	2.285190262	-0.062	-0.561	1.844	3.825	0.608	2.719
WBGene00002146	ipp-5	FALSE	FALSE	FALSE	-1.002932423	-1.821596677	-1.760732987	2.138	0.985	2.461	0.694	2.336	0.577
WBGene00002023	hsp-25	FALSE	FALSE	FALSE	0.073980901	1.266458697	-0.365171995	4.144	4.209	3.709	4.97	3.537	3.184
WBGene00195383	C09B8.10	FALSE	FALSE	FALSE	2.162355023	3.144971623	-0.426007193	-3.322	-3.322	-3.322	-1.061	-1.668	-3.322
WBGene00172287	21ur-12247	FALSE	FALSE	FALSE	0.789813324	-1.910855363	1.544249367	-0.556	-3.322	2.466	-1.581	-1.214	-1.115
WBGene00196687	C09B8.12	FALSE	FALSE	FALSE		2.352560232	0.594021811	-3.322	-3.322	-3.322	-2.434	-2.414	-3.322
WBGene00195664	C09B8.11	FALSE	FALSE	FALSE	-0.089673853	0.668462356	3.784207881	-1.313	-3.322	0.205	-1.442	-3.322	-1.859
WBGene00198364	C09B8.14	FALSE	FALSE	FALSE			2.032558416	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00003911	pak-1	FALSE	FALSE	FALSE	0.010109397	0.300939534	0.183414203	4.31	4.325	4.187	4.485	4.219	4.403
WBGene00196764	C45B2.10	FALSE	FALSE	FALSE			2.032554839	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00201132	C45B2.18	FALSE	FALSE	FALSE	-1.299420765	0.759063851	0.577342391	-0.133	-3.322	-2.483	-2.425	-2.715	-3.322
WBGene00202484	C45B2.19	FALSE	FALSE	FALSE	0.074086364	-0.13731825	1.477352665	-0.71	-1.91	-0.501	-0.732	-1.016	0.229
WBGene00199614	C45B2.13	FALSE	FALSE	FALSE	0.531299961	1.390871213		-1.513	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00200626	C45B2.16	FALSE	FALSE	FALSE	0.789838186	-0.024795394	0.595154057	-1.417	-3.322	-2.13	-3.322	-2.037	-3.322
WBGene00016661	C45B2.6	FALSE	FALSE	FALSE	-0.074184076	-0.74288658	-0.611664116	2.342	2.255	2.596	1.873	2.651	2.043
WBGene00001602	gln-1	FALSE	FALSE	FALSE	-0.233014706	0.692506206	-0.183567593	3.523	3.256	3.051	3.738	3.368	3.185
WBGene00004219	ptr-4	FALSE	FALSE	FALSE	-1.683169133	1.430053894	-1.088314217	-0.371	-1.668	-2.387	-1.54	-1.591	-2.286
WBGene00198349	C45B2.12	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00195429	C45B2.9	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00001587	ggr-2	FALSE	FALSE	FALSE	-1.301791552	-0.325228506	-0.438875316	-1.737	-2.895	-2.238	-2.435	-2.215	-2.581
WBGene00196804	C45B2.11	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00200965	C45B2.17	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00199823	C45B2.14	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00200152	C45B2.15	FALSE	FALSE	FALSE			0.577419876	-3.322	-3.322	-3.322	-3.322	-2.419	-3.322
WBGene00016660	C45B2.3	FALSE	FALSE	FALSE	0.531299961	3.688759644	-1.401763048	-2.136	-3.322	-3.322	-2.318	-1.714	-3.322
WBGene00016659	C45B2.2	FALSE	FALSE	FALSE	-1.349300235	-1.281331051	-1.163640975	2.784	1.395	0.856	-0.353	1.733	0.593
WBGene00016658	C45B2.1	FALSE	FALSE	FALSE	-1.651374432	-2.353131987	-2.953537976	6.631	4.774	5.823	3.464	5.736	2.822
WBGene00016662	C45B2.8	FALSE	FALSE	FALSE	-1.721479455	-0.557059611	-2.026516241	2.887	-0.063	1.126	0.389	1.581	-0.307
WBGene00002007	hsp-3	FALSE	FALSE	FALSE	-0.765599591	-0.773962758	-1.543528143	7.707	6.949	7.052	6.279	7.151	5.614
WBGene00015801	C15H9.5	FALSE	FALSE	TRUE	1.189887401	0.274740346	2.825035268	1.954	3.152	2.872	3.136	2.43	5.224
WBGene00198936	C15H9.12	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00015800	C15H9.4	TRUE	FALSE	FALSE	2.847009943	-0.799056047	-0.087975125	3.853	6.693	3.662	2.858	3.846	3.745
WBGene00015805	C15H9.11	FALSE	FALSE	FALSE	-3.715720595	-1.63264368	-2.438659934	1.49	-3.322	1.567	-0.105	1.857	-0.481
WBGene00015802	kynu-1	FALSE	FALSE	FALSE	-1.235387753	-1.841318045	-1.550681736	4.514	3.153	4.394	2.571	4.535	2.979
WBGene00004193	prx-3	FALSE	FALSE	FALSE	-2.412132107	-1.782131071	-1.543676528	0.897	-1.424	1.236	-0.413	0.805	-0.703
WBGene00015799	C15H9.3	FALSE	FALSE	FALSE	0.789770232	-1.127948365	-1.728650493	-2.82	-3.322	-2.578	-3.037	-2.355	-3.322
WBGene00015798	C15H9.2	FALSE	FALSE	FALSE		-0.637518646	0.577259679	-3.322	-3.322	-2.302	-2.807	-3.047	-3.322
WBGene00003778	nnt-1	FALSE	FALSE	FALSE	-1.122294468	-2.294723044	-1.643508906	0.996	-0.196	1.67	-0.456	1.367	-0.153
WBGene00201343	C15H9.13	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00015803	C15H9.9	FALSE	FALSE	FALSE	-1.677904281	-1.600669426	-1.685376274	5.521	3.724	5.169	3.578	5.201	3.533
WBGene00022202	Y72A10A.1	FALSE	FALSE	FALSE	-2.540502411	-1.256463982	-1.341281604	0.041	-2.679	-0.553	-1.669	-0.857	-2.019
WBGene00196363	C34H3.6	FALSE	FALSE	FALSE	2.162390758	2.352607855		-3.322	-3.322	-3.322	-2.7	-3.322	-3.322
WBGene00016423	tag-275	FALSE	FALSE	FALSE	0.160625469	-0.108709815	1.020033473	0.537	0.455	0.658	0.532	0.795	1.758
WBGene00195312	C34H3.3	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00198378	C34H3.12	FALSE	FALSE	FALSE	0.789776034		3.984189403	-1.846	-3.322	-3.322	-3.322	-3.322	-0.903
WBGene00200361	C34H3.19	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00199425	C34H3.17	FALSE	FALSE	FALSE			0.595154057	-3.322	-3.322	-3.322	-3.322	-2.41	-3.322
WBGene00202391	C34H3.23	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00198717	C34H3.15	FALSE	FALSE	FALSE		-0.112184363	2.03262546	-3.322	-3.322	-2.607	-3.322	-3.322	-3.322
WBGene00198524	C34H3.14	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00198191	C34H3.11	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00003846	odd-2	FALSE	FALSE	FALSE	-1.05576904	-1.669545574	-1.420638871	0.981	-0.033	1.162	-0.415	0.965	-0.324
WBGene00197000	C34H3.9	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00195786	C34H3.4	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00201614	C34H3.21	FALSE	FALSE	FALSE	2.162466124	0.934729696	2.050030246	-3.322	-3.322	-2.517	-2.328	-2.053	-0.631
WBGene00200792	C34H3.20	FALSE	FALSE	FALSE		-0.024812051		-3.322	-3.322	-2.461	-3.322	-3.322	-3.322
WBGene00200066	C34H3.18	FALSE	FALSE	FALSE	0.531299961	-0.160655549	0.565142035	-1.59	-3.322	-2.006	-2.385	-1.99	-1.984
WBGene00199231	C34H3.16	FALSE	FALSE	FALSE		0.846369475	0.577914064	-3.322	-3.322	-2.715	-2.671	-2.694	-3.322
WBGene00196476	C34H3.7	FALSE	FALSE	FALSE		-0.024812051		-3.322	-3.322	-2.656	-3.322	-3.322	-3.322
WBGene00197118	C34H3.10	FALSE	FALSE	FALSE		1.390802126		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00196920	C34H3.8	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00201756	C34H3.22	FALSE	FALSE	FALSE		2.352652514	0.577419876	-3.322	-3.322	-3.322	-2.32	-2.416	-3.322
WBGene00198433	C34H3.13	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00196132	C34H3.5	FALSE	FALSE	FALSE	0.789813324		2.032554839	-1.965	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00020786	T25B2.2	FALSE	FALSE	FALSE	-0.512009969	-0.311897248	-0.995394264	1.66	1.197	1.309	1.005	1.549	0.574
WBGene00020785	T25B2.1	FALSE	FALSE	FALSE	0.789813324	1.193059572	-0.397012288	-2.506	-3.322	-2.273	-1.543	-2.635	-3.322
WBGene00077592	T25B2.3	FALSE	FALSE	FALSE		4.459100908	2.032490687	-3.322	-3.322	-3.003	-0.668	-3.322	-3.322
WBGene00194983	T25B2.4	FALSE	FALSE	FALSE		2.465043306	-1.418187537	-3.322	-3.322	0.418	2.814	-0.833	-3.322
WBGene00020484	T13C5.3	FALSE	FALSE	FALSE	-0.515031966	4.225202854	1.554181731	-2.213	-3.322	-2.59	0.417	-3.036	-2.847
WBGene00020487	T13C5.7	FALSE	TRUE	FALSE	-0.641824141	7.050896975	0.861609429	-2.081	-3.322	-3.032	1.826	-1.719	-1.593
WBGene00020483	T13C5.2	FALSE	FALSE	FALSE	0.789813324	5.043186091	2.03262546	-2.756	-3.322	-3.322	-1.522	-3.322	-3.322
WBGene00206360	T13C5.10	FALSE	FALSE	FALSE	3.206614515	5.82809282	2.994408773	-3.322	-2.131	-3.322	-0.5	-3.322	-2.722
WBGene00195168	T13C5.9	FALSE	FALSE	FALSE	0.074086364	1.25551836	1.544104801	-1.559	-2.255	-2.714	-1.956	-3.015	-2.815
WBGene00020485	ceh-54	FALSE	FALSE	FALSE		0.851028498	1.546745216	-3.322	-3.322	-3.022	-2.96	-3.009	-2.821
WBGene00000905	daf-9	FALSE	FALSE	FALSE	-1.068578155	-1.449257036	-3.254641744	-1.78	-2.682	-2.061	-2.794	-1.523	-3.094
WBGene00000245	bca-1	FALSE	FALSE	FALSE	1.391546597	-1.360521959	-0.982461723	1.701	3.027	2.027	0.728	1.835	0.827
WBGene00077690	mtp-18	FALSE	FALSE	FALSE	2.161187851	0.240296471	0.33681467	1.746	3.862	1.791	2.021	1.782	2.082
WBGene00020486	T13C5.6	FALSE	FALSE	FALSE	0.222021387	-0.406381131	1.046961877	3.125	3.331	3.075	2.632	2.781	3.808
WBGene00197710	C14F11.14	FALSE	FALSE	FALSE	-1.482836824	0.931384414	-2.574704513	0.728	-3.322	-2.507	-2.32	0.212	-3.322
WBGene00015782	C14F11.7	FALSE	FALSE	FALSE	0.72436803	-2.28973527	-0.991087963	-1.249	-1.956	-2.114	-3.322	-2.007	-3.322
WBGene00015779	lrch-1	FALSE	FALSE	FALSE	-0.556297683	0.921989275	-0.440192521	1.063	0.517	1.072	1.961	1.284	0.881
WBGene00198494	C14F11.18	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00199223	C14F11.22	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00199974	C14F11.25	FALSE	FALSE	FALSE		-0.119710646	0.551737712	-3.322	-3.322	-2.353	-3.322	-1.342	-2.166
WBGene00195957	C14F11.9	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00197190	C14F11.13	FALSE	FALSE	FALSE		-0.091563326	2.032558416	-3.322	-3.322	-1.599	-2.308	-3.322	-3.322
WBGene00196584	C14F11.10	FALSE	FALSE	FALSE	2.162466124	-1.613010346	1.556130565	-3.322	-3.322	-1.246	-3.322	-2.425	-2.237
WBGene00197061	C14F11.12	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00199194	C14F11.21	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00198602	C14F11.19	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00200407	C14F11.26	FALSE	FALSE	FALSE		-0.650281259	-0.410066176	-3.322	-3.322	-1.168	-2.287	-1.441	-3.322
WBGene00199386	C14F11.23	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00202421	C14F11.34	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00201426	C14F11.29	FALSE	FALSE	FALSE	0.789838186	0.852756175	2.03262546	-1.876	-3.322	-2.445	-2.447	-3.322	-3.322
WBGene00197992	C14F11.16	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00201959	C14F11.31	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00202377	C14F11.33	FALSE	FALSE	FALSE	2.162468618	-0.091616932	0.595154057	-3.322	-3.322	-1.949	-2.555	-2.594	-3.322
WBGene00195692	C14F11.8	FALSE	FALSE	FALSE		-1.611998806	2.03247929	-3.322	-3.322	-1.276	-3.322	-3.322	-3.322
WBGene00200959	C14F11.28	FALSE	FALSE	FALSE	0.789776034	-1.053747853	-0.017702774	-1.884	-3.322	-1.647	-3.322	-1.803	-2.249
WBGene00198397	C14F11.17	FALSE	FALSE	FALSE		2.352558786		-3.322	-3.322	-3.322	-2.565	-3.322	-3.322
WBGene00202021	C14F11.32	FALSE	FALSE	FALSE	0.789813324	0.855203809	2.994408773	-2.063	-3.322	-2.593	-2.449	-3.322	-2.354
WBGene00001803	lite-1	FALSE	FALSE	FALSE	-1.666594092	-1.210549277	-1.268646488	-1.035	-2.771	-0.821	-1.825	-0.774	-1.76
WBGene00015780	C14F11.4	FALSE	FALSE	FALSE	-2.39811106	-0.859226946	-1.503710932	2.392	-0.118	2.177	1.316	2.296	0.842
WBGene00002024	hsp-43	FALSE	FALSE	FALSE	-0.761153802	-1.271541694	-1.299924809	3.257	2.377	3.159	1.909	3.236	1.889
WBGene00198962	C14F11.20	FALSE	FALSE	FALSE		1.390802126		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00196876	C14F11.11	FALSE	FALSE	FALSE	-0.44026556	-1.394329608	-1.90438325	-1.007	-3.322	0.409	-1.333	0.846	-2.11
WBGene00015781	C14F11.6	FALSE	FALSE	FALSE	-1.201472924	2.644633908	0.868823273	0.935	-0.896	-2.352	-0.088	-0.821	-0.143
WBGene00197921	C14F11.15	FALSE	FALSE	FALSE		-0.029768206		-3.322	-3.322	-2.497	-3.322	-3.322	-3.322
WBGene00201486	C14F11.30	FALSE	FALSE	FALSE	1.434105864	-0.465226981	1.385021577	-1.66	-1.673	-1.051	-1.709	-1.873	-2.075
WBGene00015778	got-2.2	FALSE	FALSE	FALSE	-0.416997494	0.32975337	-0.812051872	6.981	6.573	6.435	6.765	6.615	5.809
WBGene00200410	C14F11.27	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00199410	C14F11.24	FALSE	FALSE	FALSE		1.390769839		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00021050	W05H9.3	FALSE	FALSE	FALSE	-1.014491384	-1.041772489	-0.098796428	5.312	4.258	5.72	4.68	4.994	4.886
WBGene00219743	linc-103	FALSE	FALSE	FALSE	1.301166132	-2.638432973	-0.030834612	-2.069	-2.094	-2.472	-3.322	-2.8	-2.985
WBGene00021051	W05H9.4	TRUE	FALSE	FALSE	4.226932647	-0.145530651	-0.369225294	4.379	8.594	4.496	4.352	4.641	4.275
WBGene00021049	W05H9.2	FALSE	FALSE	FALSE	-0.509882911	-1.056661185	-0.79729492	3.197	2.7	1.572	0.54	3.861	3.069
WBGene00021048	W05H9.1	FALSE	FALSE	FALSE	-1.293720711	-1.869505548	-1.74017855	3.832	2.366	3.79	1.928	3.912	2.208
WBGene00199222	T07H6.8	FALSE	FALSE	FALSE		0.935113844	2.032554839	-3.322	-3.322	-2.472	-2.391	-3.322	-3.322
WBGene00000739	col-166	FALSE	FALSE	FALSE	-0.542821533	-2.080742452	-1.203303131	4.95	4.414	2.743	0.713	4.373	3.19
WBGene00002976	lev-9	FALSE	FALSE	FALSE	-0.578122246	-1.316784248	-0.674095525	-0.821	-1.372	-1.069	-2.011	-1.051	-1.619
WBGene00198198	T07H6.7	FALSE	FALSE	FALSE		2.352607855		-3.322	-3.322	-3.322	-2.571	-3.322	-3.322
WBGene00003394	mom-1	FALSE	FALSE	FALSE	-1.63924058	-0.087659649	0.625511539	0.273	-1.408	1.164	1.024	-0.065	0.454
WBGene00020330	T07H6.1	FALSE	FALSE	FALSE	-1.749494504	-0.844127748	-1.278598347	-0.826	-2.227	-1.214	-1.831	-0.812	-1.83
WBGene00199678	T10E10.12	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00020420	T10E10.3	FALSE	FALSE	FALSE		-0.386169499	-1.729460321	-3.322	-3.322	-2.399	-2.542	-2.517	-3.322
WBGene00020421	T10E10.4	FALSE	FALSE	FALSE	-0.164027451	-0.201720311	0.539315202	-1.022	-1.687	-1.516	-1.721	-1.831	-1.445
WBGene00198474	T10E10.11	FALSE	FALSE	FALSE			2.994362103	-3.322	-3.322	-3.322	-3.322	-3.322	-2.209
WBGene00197862	T10E10.10	FALSE	FALSE	FALSE			2.032558416	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00000740	col-167	FALSE	FALSE	FALSE	-0.321126014	0.40513933	-1.378501671	2.496	2.185	-1.676	-1.387	0.67	-0.641
WBGene00000741	col-168	FALSE	FALSE	FALSE	-0.604136668	-0.024877355	-0.984176	-0.018	-1.19	-3.131	-3.322	-1.773	-2.394
WBGene00196849	T10E10.9	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00000742	col-169	FALSE	FALSE	FALSE	-0.275831554	-0.290517238	-3.029260024	1.285	0.889	-2.592	-2.749	-0.888	-2.912
WBGene00000743	col-170	FALSE	FALSE	FALSE	-2.223362645	-0.119758623	-1.616447437	0.462	-2.372	-3.107	-3.322	-1.936	-2.79
WBGene00000744	col-171	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00195540	T10E10.8	FALSE	FALSE	FALSE		-0.11963462		-3.322	-3.322	-2.905	-3.322	-3.322	-3.322
WBGene00015381	C03B1.13	FALSE	FALSE	FALSE	-0.918620135	-0.607143897	-0.970129009	0.241	-1.255	1.466	0.885	0.652	-0.242
WBGene00166028	21ur-12998	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00015378	C03B1.7	FALSE	FALSE	FALSE	0.352273751	0.451545004	0.701445827	1.339	1.641	1.514	1.922	1.479	2.17
WBGene00015379	C03B1.9	FALSE	FALSE	FALSE	0.789813324		0.577419876	-2.65	-3.322	-3.322	-3.322	-2.984	-3.322
WBGene00015377	C03B1.6	FALSE	FALSE	FALSE	0.531299961	2.352694028	-0.394009029	-2.654	-3.322	-3.322	-3.01	-2.893	-3.322
WBGene00015376	C03B1.5	FALSE	FALSE	FALSE	-0.287673628	2.370341146	1.430175566	-2.419	-3.322	-2.233	-0.551	-2.378	-1.468
WBGene00015380	C03B1.10	FALSE	FALSE	FALSE		-1.609995384	2.795569574	-3.322	-3.322	-1.082	-3.322	-2.347	-1.633
WBGene00015382	C03B1.14	FALSE	FALSE	FALSE	-3.101387384	-0.998058946	-3.081343157	0.936	-2.244	0.985	0.072	0.614	-2.071
WBGene00015375	C03B1.4	FALSE	FALSE	FALSE			2.994362103	-3.322	-3.322	-3.322	-3.322	-3.322	-2.856
WBGene00015374	C03B1.3	FALSE	FALSE	FALSE		0.936951329	2.994362103	-3.322	-3.322	-2.866	-2.661	-3.322	-2.575
WBGene00015373	C03B1.2	FALSE	FALSE	FALSE	0.531299961	-1.091922284	-1.00016517	-2.631	-3.322	-2.489	-2.998	-2.611	-3.322
WBGene00202206	C03B1.16	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00015372	C03B1.1	FALSE	FALSE	FALSE	3.081529255	4.237612174	3.748365742	-3.322	-2.546	-3.322	-2.05	-3.322	-2.392
WBGene00003053	lmp-1	FALSE	FALSE	FALSE	-0.663755472	-0.054602079	-0.172859368	6.231	5.594	5.909	5.853	5.869	5.701
WBGene00020130	igcm-2	FALSE	FALSE	FALSE	-2.291991129	-0.480866038	-1.19658736	-1.718	-3.322	-1.75	-2.05	-1.316	-2.09
WBGene00020691	igdb-3	FALSE	FALSE	FALSE	-1.416573738	1.518835844	0.828221671	-2.184	-3.322	-2.403	-1.602	-2.694	-2.292
WBGene00044572	T22E5.7	FALSE	FALSE	FALSE		0.853201556	0.535983224	-3.322	-3.322	-2.638	-2.582	-2.265	-2.204
WBGene00197816	T22E5.13	FALSE	FALSE	FALSE		-0.024812051		-3.322	-3.322	-2.43	-3.322	-3.322	-3.322
WBGene00198837	T22E5.15	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00196784	T22E5.11	FALSE	FALSE	FALSE			2.032558416	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00195698	T22E5.9	FALSE	FALSE	FALSE		-0.966821508		-3.322	-3.322	-2.114	-3.322	-3.322	-3.322
WBGene00198819	T22E5.14	FALSE	FALSE	FALSE		2.352607855		-3.322	-3.322	-3.322	-2.416	-3.322	-3.322
WBGene00197806	T22E5.12	FALSE	FALSE	FALSE		0.936343466	0.577419876	-3.322	-3.322	-2.647	-2.564	-2.565	-3.322
WBGene00195554	T22E5.8	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00001622	glt-4	FALSE	FALSE	FALSE	-2.502344699	1.980549867	-1.928881411	0.736	-1.862	0.959	2.885	0.883	-0.965
WBGene00003495	mup-2	FALSE	FALSE	FALSE	-1.448253073	-1.1316383	-2.29978144	7.302	5.863	6.641	5.512	6.98	4.697
WBGene00195820	T22E5.10	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
