gene_ID	name	SPN4	OMA1	LIN41	spn4_enrichment	oma1_enrichment	lin41_enrichment	Log2_SPN-4_LYSATE_FPKM	Log2_SPN-4_IP_FPKM	Log2_OMA-1_LYSATE_FPKM	Log2_OMA-1_IP_FPKM	Log2_LIN-41_LYSATE_FPKM	Log2_LIN-41_IP_FPKM	Kimble_Log2FC	Kimble_Adjusted_p-value	Kimble_Sperm_FPKM	Kimble_Oocyte_FPKM	Stoeckius_Sperm_RPKM	Stoeckius_Oocyte_RPKM	Stoeckius_oneCell_RPKM	Stoeckius_twoCell_RPKM
WBGene00021278	Y23H5B.7	FALSE	FALSE	FALSE	0.120856735	1.879266286	-0.267418709	-2.073	-2.695	-1.479	0.097	-1.573	-1.724	-1.984958647	0.04657783	0.02	0.08	0.274	0.427	3.075	2.067
WBGene00202408	Y23H5B.13	FALSE	FALSE	FALSE	-0.110630446	-0.72180703	1.098455524	-1.08	-3.322	0.811	-0.676	-0.087	1.149			0	0				
WBGene00045093	Y23H5B.10	FALSE	FALSE	FALSE	-3.409075062	-2.90243925	-4.041917359	7.645	4.267	7.004	4.059	7.017	2.48	-0.120101966		0	0.019				
WBGene00165483	21ur-15102	FALSE	FALSE	FALSE		-0.168144353	2.032554839	-3.322	-3.322	-0.769	-1.581	-3.322	-3.322	-0.120101966		0	0.133				
WBGene00021275	dmsr-2	FALSE	FALSE	FALSE	-0.010955478	-0.857316905	-0.899495616	-0.076	-0.192	-0.497	-1.211	-0.084	-0.852	-0.235253474	0.710501369	0.295	0.35	0.753	0.491	0.36	0.238
WBGene00255578	mir-8193	FALSE	FALSE	FALSE			-1.000437332	-3.322	-3.322	-3.322	-3.322	-0.05	-3.322			0	0				
WBGene00021274	Y23H5B.3	FALSE	FALSE	FALSE	0.980458905	1.630430292	-0.679150826	-1.483	-1.237	-1.978	-0.798	-0.748	-1.688	-0.162056548	0.916229864	0.045	0.052	0.301	0.024	0.203	0.281
WBGene00021279	Y23H5B.8	FALSE	FALSE	TRUE	-0.818183454	1.135517137	3.59442326	-1.483	-3.322	-0.809	0.118	0.686	4.173	-4.457168146	1.01951E-06	0.02	0.429	0.06	1.014	6.147	6.553
WBGene00021273	Y23H5B.2	FALSE	FALSE	FALSE	0.95061598	0.816494292	0.440019311	-2.383	-2.158	-2.216	-1.744	-1.339	-1.015	7.61068766	7.3183E-171	30.916	0.166	11.036	0.075	0.141	0
WBGene00021280	nspd-8	FALSE	FALSE	FALSE		1.390802126	2.032554839	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322	0.60123711		0.015	0	0.176	0.001	0	0
WBGene00021272	Y23H5B.1	FALSE	TRUE	FALSE	-0.311469483	3.945099674	0.046530692	0.391	-0.595	0.771	4.676	-0.378	-0.375	-0.637016989	0.501967313	0.139	0.218	6.12	0.038	0.645	0.615
WBGene00194701	Y23H5B.12	FALSE	FALSE	FALSE		2.352677651	2.032523998	-3.322	-3.322	-3.322	-3.011	-3.322	-3.322	7.527928782	7.4076E-116	15.966	0.091				
WBGene00016950	C55C2.4	FALSE	FALSE	FALSE		1.390871213		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322	9.840215747	1.64378E-43	17.226	0.018	14.163	0.006	0	0
WBGene00016949	C55C2.3	FALSE	FALSE	FALSE	0.531299961	2.352639834	2.994404728	-2.624	-3.322	-3.322	-3.008	-3.322	-2.88	6.358932028	6.2359E-129	15.64	0.19	15.656	0.06	0.05	0.072
WBGene00006047	ssp-19	FALSE	FALSE	FALSE	2.162466124	1.390796711	-0.410086284	-3.322	-3.322	-3.322	-3.322	-2.441	-3.322	9.601758249	4.4209E-166	214.82	0.282	1139.968	0.05	0.212	0.075
WBGene00016948	scrt-1	FALSE	FALSE	FALSE	3.081529255	2.733448435	3.764128157	-3.322	-2.396	-2.168	-0.159	-2.144	0.878	0.709354926	0.501685799	0.124	0.074	0.153	0.358	0.854	0.832
WBGene00000006	aat-5	FALSE	FALSE	FALSE	-0.438339511	-0.359496121	-1.283486218	1.092	0.503	0.854	0.507	1.27	0.065	0.876756817	0.001810697	0.653	0.351	2.129	0.315	0.364	0.35
WBGene00001404	fbp-1	TRUE	FALSE	FALSE	5.325288393	0.171865601	1.65831853	4.68	10.005	4.536	4.706	4.647	6.303	-1.266047546	3.49123E-16	13.791	33.165	17.862	133.696	101.446	88
WBGene00004226	ptr-12	FALSE	FALSE	FALSE	-1.788777017	-0.362118441	-1.129644788	0.427	-1.181	-0.715	-1.015	-0.351	-1.335	3.514002034	6.11763E-35	0.466	0.04	0.991	0.075	0.246	0.274
WBGene00019461	K07A3.3	FALSE	FALSE	FALSE	-0.700677335	-1.031165773	-0.361045003	-2.598	-3.322	-2.92	-3.088	-2.327	-2.599	9.567953954	0	80.898	0.113	134.372	0.042	0.017	0.028
WBGene00201331	K07A3.4	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00201499	K07A3.5	FALSE	FALSE	FALSE	-0.62840873	3.285620392	0.551722526	-1.673	-3.322	-3.322	-2.048	-2.231	-2.561			0	0				
WBGene00000832	ctn-1	FALSE	FALSE	FALSE	0.6552594	-0.499813128	-0.457050269	2.234	2.891	1.561	1.076	1.919	1.459	-2.140833406	1.36628E-24	0.785	3.466	3.111	11.641	4.244	6.168
WBGene00200768	Y23H5A.11	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00198727	Y23H5A.10	FALSE	FALSE	FALSE	2.162383473	-1.668321371	-1.000439418	-3.322	-3.322	-1.264	-3.322	-1.155	-3.322			0	0				
WBGene00021271	spe-47	FALSE	FALSE	FALSE	0.735322877	-0.774965173	0.507145862	-1.61	-1.515	-1.938	-2.455	-1.766	-1.622	5.888188213	5.82617E-93	95.194	1.599	89.226	0.132	0.369	0.413
WBGene00195445	Y23H5A.9	FALSE	FALSE	FALSE	2.162415288	3.136907983	2.032554839	-3.322	-3.322	-3.322	-1.247	-3.322	-3.322			0	0				
WBGene00021270	pid-3	FALSE	FALSE	FALSE	-0.391693965	-0.290168273	-0.77848653	6.611	6.236	6.082	5.791	6.218	5.441	-0.388318204	0.001212045	136.701	178.927	58.676	314.151	404.921	336.368
WBGene00021269	Y23H5A.2	FALSE	TRUE	FALSE	1.001508943	3.195472408	1.170659759	4.904	5.908	4.535	7.725	4.515	5.691	-1.269551479	1.45087E-26	10.728	25.83	14.558	64.609	93.66	91.907
WBGene00000800	cars-1	FALSE	FALSE	FALSE	2.033888282	1.794772156	0.670558218	5.659	7.702	5.708	7.5	5.663	6.333	0.10361317	0.597025837	104.295	97.066	55.446	82.234	32.325	37.573
WBGene00000801	cars-2	FALSE	FALSE	FALSE	-0.074972847	-1.159804175	-0.848013358	2.228	2.17	2.408	1.28	2.336	1.483	1.220911688	3.82894E-05	5.392	2.315	13.825	0.775	1.217	1.545
WBGene00023172	Y23H5A.8	FALSE	FALSE	FALSE	0.046534197	-0.716497679	-0.651420723	-0.396	-1.106	0.119	-0.512	0.352	-0.423	2.158732387	4.55189E-10	3.605	0.807	5.824	4.545	1.907	1.927
WBGene00077781	F40E3.7	FALSE	FALSE	FALSE	-0.26604064	0.515873426	-0.924329957	0.602	-1.724	0.21	0.691	0.284	-0.539	0.499435612	0.224663484	1.888	1.343				
WBGene00018231	F40E3.3	FALSE	FALSE	FALSE	0.789813324	2.931552796	2.994433457	-2.569	-3.322	-2.703	-0.838	-3.322	-2.716	0.573632372	0.739616281	0.038	0.025	0.158	0.058	0.828	1.274
WBGene00018230	mage-1	FALSE	FALSE	FALSE	0.193636206	-0.515846595	0.191164847	5.762	5.974	5.529	5.014	5.696	5.893	-0.066224899	0.53769749	80.489	84.234	43.792	85.101	200.29	171.507
WBGene00219692	linc-23	FALSE	FALSE	FALSE	2.162466124		0.595154057	-3.322	-3.322	-3.322	-3.322	-2.458	-3.322			0	0				
WBGene00018232	F40E3.5	FALSE	FALSE	FALSE	0.344160498	0.600713915	-1.582007667	-2.074	-2.094	-1.553	-1.14	-0.801	-2.163	8.334805892	3.9027E-302	84.814	0.26	89.637	0.18	0.349	0.775
WBGene00018233	F40E3.6	FALSE	FALSE	FALSE	1.59676119	0.134188764	0.350668089	-2.621	-2.325	-2.407	-2.092	-2.13	-2.196	3.336718989	0.006894589	0.1	0.008				
WBGene00200510	F40E3.9	FALSE	FALSE	FALSE	2.162383473	1.390896474	0.595154057	-3.322	-3.322	-3.322	-3.322	-1.885	-3.322			0	0				
WBGene00197940	F40E3.8	FALSE	FALSE	FALSE	0.531346349			-1.804	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00219930	F32B5.17	FALSE	FALSE	FALSE	-0.628437244	-1.092308836	2.812693315	-0.767	-3.322	-0.194	-2.082	-1.699	1.537			0	0				
WBGene00017979	F32B5.6	FALSE	FALSE	FALSE	-0.148770083	-0.804980193	-0.502577026	2.612	2.48	2.768	1.973	2.576	2.095	0.015864545	0.961103186	1.891	1.871	18.905	9.151	3.773	3.776
WBGene00017980	F32B5.7	FALSE	FALSE	FALSE	-0.903534933	-0.519555408	-0.900828925	1.476	0.673	1.185	0.644	1.541	0.619	0.669295167	0.000108144	0.654	0.417	3.086	0.561	0.354	0.456
WBGene00198883	F32B5.12	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00199900	F32B5.13	FALSE	FALSE	FALSE	2.162390758	-0.11963462	2.994362103	-3.322	-3.322	-2.438	-3.322	-3.322	-2.019			0	0				
WBGene00200994	F32B5.14	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00201569	F32B5.15	FALSE	FALSE	FALSE		1.390803573	0.577419876	-3.322	-3.322	-3.322	-3.322	-2.343	-3.322			0	0				
WBGene00000788	cpz-1	FALSE	FALSE	FALSE	-0.684978201	-0.442458664	0.046346471	5.209	4.542	5.103	4.663	5.008	5.06	1.608757788	0.01641144	28.95	9.495	45.665	1.709	2.33	3.088
WBGene00044927	F32B5.9	FALSE	FALSE	FALSE	-1.384627136	-4.624791244	-3.300635677	0.785	-3.322	4.827	-0.613	2.032	-2.163	-0.207780532	0.940141691	0.089	0.119				
WBGene00017978	msrp-1	FALSE	FALSE	FALSE	2.516123635	-0.034044417	-0.880284099	-2.436	-0.947	-2.905	-3.322	-0.334	-1.468	10.32912786	3.7433E-248	413.158	0.33	1406.338	0.169	1.915	2.23
WBGene00017977	F32B5.3	FALSE	FALSE	FALSE	2.162503508	3.18811563	-0.997727034	-3.322	-3.322	-3.322	-2.796	-2.739	-3.322	8.96491931	3.45373E-41	7.611	0.016	9.597	0.015	0	0.042
WBGene00017976	F32B5.2	FALSE	FALSE	FALSE	-0.460074014	-3.011358635	-1.616582795	-1.745	-2.668	-2.244	-3.322	-1.996	-2.942	-0.420397746		0.008	0.011	0.032	0.045	0.114	0.041
WBGene00196260	F32B5.10	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00017975	F32B5.1	FALSE	FALSE	FALSE	0.648648649	-0.075040882	-0.990972629	-2.824	-3.322	-3.156	-3.322	-2.842	-3.322	10.23561596	0	216.79	0.181	790.213	2.375	5.765	5.389
WBGene00202148	F32B5.16	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00197526	F32B5.11	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00200310	Y71F9B.21	FALSE	FALSE	FALSE		1.390802126		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00003006	lin-17	FALSE	FALSE	FALSE	0.769462649	0.103672291	0.166561089	0.913	1.749	0.607	0.703	0.957	1.121	-1.568716848	2.28922E-05	0.214	0.632	1.097	3.961	3.41	3.437
WBGene00001048	dnj-30	FALSE	FALSE	FALSE	-0.342498545	-0.779553466	0.216490021	3.839	3.517	3.665	2.876	3.891	4.105	-0.026339326	0.807179877	73.922	75.251	21.01	35.336	132.578	137.265
WBGene00022128	Y71F9B.6	FALSE	FALSE	FALSE	-0.26124443	0.33116511	1.840458804	4.322	4.079	4.342	4.668	3.942	5.772	-0.888270589	2.67229E-28	10.358	19.167	7.169	42.782	21.83	26.502
WBGene00004920	snr-7	FALSE	FALSE	FALSE	-1.770250876	-1.296149865	-1.569909752	5.871	4.128	5.333	4.044	5.546	3.971	-0.111552735	0.622368312	168.467	182.01	46.538	190.855	826.032	707.178
WBGene00022127	yop-1	FALSE	FALSE	FALSE	1.773698073	0.482735791	0.663769694	7.123	8.898	6.499	6.982	6.579	7.246	-1.588992444	1.63116E-27	124.288	373.869	97.158	1599.606	609.486	558.861
WBGene00022126	Y71F9B.2	FALSE	TRUE	FALSE	1.009130187	2.667804492	1.13258943	4.394	5.391	4.463	7.124	4.482	5.615	-0.105639623	0.409100626	49.105	52.809	22.938	71.004	206.989	200.076
WBGene00022129	lron-11	FALSE	TRUE	FALSE	1.713021383	3.976112375	1.894954588	0.881	2.61	0.855	4.768	0.913	2.762	-0.888614502	0.012741484	0.521	0.962	4.211	1.093	2.059	2.831
WBGene00195443	Y71F9B.17	FALSE	FALSE	FALSE	2.162355023	2.352636035	3.768202111	-3.322	-3.322	-3.322	-2.422	-3.322	-1.887			0	0				
WBGene00198026	Y71F9B.19	FALSE	FALSE	FALSE			2.994277528	-3.322	-3.322	-3.322	-3.322	-3.322	-2.524			0	0				
WBGene00201019	Y71F9B.22	FALSE	FALSE	FALSE	2.162390758		2.032589373	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00196517	Y71F9B.18	FALSE	FALSE	FALSE			0.577419876	-3.322	-3.322	-3.322	-3.322	-2.477	-3.322			0	0				
WBGene00004043	plk-2	FALSE	FALSE	FALSE	1.481381913	-0.619156874	-0.552661845	6.081	7.572	5.969	5.351	6.099	5.553	0.511255032	5.25337E-05	126.683	88.878	125.097	108.612	43.805	47.382
WBGene00199103	Y71F9B.20	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00022130	Y71F9B.9	FALSE	FALSE	FALSE	-0.083247975	-0.934978816	-0.816696369	1.09	0.951	0.499	-0.502	0.791	0.055	0.43330771	0.264025414	0.499	0.37	1.669	0.224	0.898	0.696
WBGene00255549	Y71F9B.24	FALSE	FALSE	FALSE	3.205272618	0.104283324	0.593990576	-3.322	-1.951	-2.449	-2.345	-2.895	-3.322	-0.913932666	0.771422642	0.027	0.053				
WBGene00004946	sop-3	FALSE	FALSE	FALSE	0.001209032	-0.246413503	-0.234403599	5.185	5.187	5.12	4.874	5.037	4.807	-0.750592352	1.27388E-07	20.287	34.13	18.733	41.102	18.524	25.123
WBGene00022125	Y71F9B.1	FALSE	FALSE	FALSE	-0.234309931	-1.038123519	-1.802399773	3.371	3.145	2.484	1.449	2.838	1.089	0.035119306	0.923715511	3.713	3.623	2.658	2.613	4.998	4.651
WBGene00022131	Y71F9B.13	FALSE	FALSE	FALSE	-1.457203907	0.999207702	-1.194498903	1.003	-0.292	0.328	1.264	0.551	-0.538	1.026323401	0.00038987	1.171	0.576	3.526	1.523	4.714	5.253
WBGene00022133	Y71F9B.15	FALSE	FALSE	FALSE	2.162483599	-1.613709709	-0.028353733	-3.322	-3.322	-3.036	-3.322	-3.004	-3.105	8.591695276	7.9438E-131	13.233	0.032				
WBGene00020990	W03D8.9	FALSE	FALSE	FALSE	-0.903366054	-0.429954366	-1.347765062	-1.989	-3.322	-2.299	-2.493	-1.268	-2.598	10.17740359	0	829.654	0.731	1999.737	0.281	2.315	2.98
WBGene00020991	W03D8.10	FALSE	FALSE	FALSE	0.787078928	1.390922045	-0.043781246	-2.845	-3.322	-3.322	-3.322	-2.789	-2.791	10.68753829	3.253E-183	91.161	0.056	217.955	0.084	0.133	0.133
WBGene00255550	W03D8.14	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322	7.602680989	1.92919E-22	2.829	0.007				
WBGene00020984	W03D8.1	FALSE	FALSE	FALSE	2.162383473	-0.891397821	1.920183142	-3.322	-3.322	-2.463	-2.807	-2.913	-2.38	9.421602167	6.3842E-136	32.519	0.048	42.421	0.039	0.104	0.134
WBGene00020989	W03D8.8	FALSE	FALSE	FALSE	-3.512669306	-1.497159634	-1.016078497	-0.268	-3.322	-0.993	-2.032	-0.464	-1.247	1.622157746	0.021571846	1.111	0.362	2.36	0.032	0.037	0
WBGene00020988	W03D8.7	FALSE	FALSE	FALSE	0.969688693	-0.969746046	-0.983976084	-0.477	-0.493	0.792	-0.142	1.211	0.189	-0.097237108	0.895631768	0.663	0.707	0.082	0.211	0.196	0.253
WBGene00020985	W03D8.2	FALSE	FALSE	FALSE	0.466456527	-0.75898265	0.04999327	-0.333	0.113	-0.68	-1.33	0.107	0.102	7.896635961	1.3368E-270	52.524	0.227	27.645	0.028	0.417	0.564
WBGene00201190	W03D8.12	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322	0.60123711		0.055	0				
WBGene00002174	itx-1	FALSE	FALSE	FALSE	-1.14785088	-0.024792109	-0.965081395	2.942	1.831	2.406	2.379	2.629	1.696	0.457927652	0.569812927	0.382	0.279	1.686	0.068	0.101	0.154
WBGene00020987	W03D8.5	FALSE	FALSE	FALSE	0.531227555	2.352601419	2.03247929	-2.646	-3.322	-3.322	-2.946	-3.322	-3.322	10.65077423	1.37331E-89	48.581	0.031	125.671	0.022	0.097	0.179
WBGene00044796	W03D8.11	FALSE	TRUE	FALSE	0.531182213	4.566092389	2.574422698	-2.594	-3.322	-2.616	0.674	-2.766	-1.809	0.19969601	0.917087629	0.025	0.022	0.055	0.035	0.087	0.231
WBGene00020986	W03D8.3	FALSE	FALSE	FALSE	0.954859972	2.166571827	1.19120818	0.117	0.903	0.108	2.186	-0.173	0.753	6.636462488	1.2564E-199	93.043	0.924	120.159	0.105	0.228	0.186
WBGene00220118	W03D8.13	FALSE	FALSE	FALSE	0.859053537	0.669745317	0.535858505	4.989	5.85	4.671	5.334	4.238	4.747	-1.439618117	2.11619E-09	10.016	27.059				
WBGene00004077	pop-1	FALSE	FALSE	FALSE	0.012274744	-0.017665426	-0.407741755	4.839	4.858	4.678	4.661	4.837	4.43	-1.419562787	9.17555E-14	12.499	33.417	8.398	33.268	17.347	20.391
WBGene00220126	W10C8.17	FALSE	FALSE	FALSE	-1.674023285	-1.163887977	0.38136457	1.593	-1.671	1.27	0.182	0.981	1.16	-0.480770659		0	0.038				
WBGene00200264	W10C8.14	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00196235	W10C8.8	FALSE	FALSE	FALSE	0.789770232	2.352577816	0.577914064	-2.404	-3.322	-3.322	-2.763	-2.822	-3.322			0	0				
WBGene00199081	W10C8.12	FALSE	FALSE	FALSE	0.76908643	0.524500349	0.804245544	-1.884	-3.322	-0.4	-0.09	-0.722	-0.641			0	0				
WBGene00021126	W10C8.3	FALSE	FALSE	FALSE	0.201533454	-1.603512791	0.821918679	-0.19	-1.709	-0.085	-1.694	-0.939	0.018			0	0				
WBGene00199417	W10C8.13	FALSE	FALSE	FALSE	0.1210176	-0.933324252	-0.02901227	0.338	-1.798	-0.208	-1.989	-1.064	-2.213			0	0				
WBGene00202063	W10C8.16	FALSE	FALSE	FALSE		-0.966821508	0.577419876	-3.322	-3.322	-2.105	-3.322	-2.39	-3.322			0	0				
WBGene00201255	W10C8.15	FALSE	FALSE	FALSE	-1.691529212	0.117546961	-0.784990145	1.415	-1.618	-0.539	-0.449	-0.288	-2.088			0	0				
WBGene00196796	W10C8.9	FALSE	FALSE	FALSE		-0.11963462	2.032554839	-3.322	-3.322	-2.445	-3.322	-3.322	-3.322			0	0				
WBGene00195578	W10C8.7	FALSE	FALSE	FALSE	2.162466124		2.032558416	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00198389	W10C8.11	FALSE	FALSE	FALSE	-0.062877708	-2.360883345	-0.448266473	-0.884	-3.322	0.382	-3.322	0.25	-1.662			0	0				
WBGene00021125	ccb-2	FALSE	FALSE	FALSE	-0.732248331	1.409138724	-2.584491817	-1.733	-2.76	-2.683	-2.023	-2.233	-3.322	0.240573454		0.006	0.004	0.059	0.042	0.046	0.042
WBGene00021127	W10C8.4	FALSE	FALSE	FALSE	-0.640468397	-2.216666843	-0.55366785	-0.715	-2.121	-1.046	-2.548	-0.786	-1.3	3.200603626	0.000163628	0.248	0.029	0.143	0.065	0.325	0.094
WBGene00021128	W10C8.5	FALSE	FALSE	FALSE	-1.825720221	-2.143969386	-2.55016956	4.901	3.083	4.216	2.099	4.785	2.255	6.172952779	0	247.251	3.436	840.395	5.689	10.322	10.042
WBGene00197182	W10C8.10	FALSE	FALSE	FALSE			0.595154057	-3.322	-3.322	-3.322	-3.322	-2.432	-3.322	0.60123711		0.025	0				
WBGene00044433	W10C8.6	FALSE	FALSE	FALSE	-1.877860245	0.767877198	-2.992603235	-0.142	-3.322	-1.384	-1.194	-0.71	-3.322	0.973715305	0.554669191	0.097	0.385	0.12	0.006	0.086	0.04
WBGene00022116	Y71F9AL.11	FALSE	FALSE	FALSE	1.106511899	0.63052908	0.746904634	-1.39	-0.938	-0.58	-0.075	-1.207	-1.143	0.035198933	0.979364348	0.085	0.085				
WBGene00200294	Y71F9AL.21	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00022115	Y71F9AL.10	FALSE	FALSE	TRUE	0.498417791	0.316777474	2.344044809	3.948	4.45	3.84	4.154	3.722	6.058	-0.372753291	0.040030392	23.361	30.237	22.908	70.124	67.491	69.111
WBGene00022117	Y71F9AL.12	FALSE	FALSE	FALSE	-0.405603388	-0.505121565	-0.362686943	3.361	2.867	3.966	3.465	3.661	3.256	-0.334296688	0.00099764	69.724	87.916	17.903	74.36	68.149	94.196
WBGene00004412	rpl-1	FALSE	FALSE	FALSE	-1.323331326	-1.84083112	-1.095092221	9.364	8.048	8.486	6.647	8.78	7.689	0.324541498	0.008410171	2247.417	1794.707	1487.574	93.344	98.719	103.434
WBGene00199201	Y71F9AL.19	FALSE	FALSE	FALSE	2.162466124		-0.425856108	-3.322	-3.322	-3.322	-3.322	-2.255	-3.322	-1.464579118	0.269338778	0.09	0.257				
WBGene00200098	Y71F9AL.20	FALSE	FALSE	FALSE	3.081529255	-0.966866042	1.539264668	-3.322	-1.824	-2.13	-3.322	-2.412	-2.019	0.01284862	0.991378405	0.528	0.541				
WBGene00022114	Y71F9AL.9	TRUE	FALSE	FALSE	3.280634205	0.407219234	-0.076687102	7.202	10.479	6.951	7.358	6.903	6.828	0.015387483	0.939178393	223.39	221.021	107.892	252.471	74.765	93.29
WBGene00022113	Y71F9AL.8	FALSE	FALSE	FALSE	0.191109558	-1.116432984	-0.981984288	3.587	3.75	3.831	2.719	3.639	2.606	0.239690543	0.006680643	39.111	33.114	19.905	8.061	33.704	31.363
WBGene00022118	dnc-5	FALSE	FALSE	FALSE	0.117951927	0.411119699	0.228187829	3.296	3.353	3.215	3.615	3.265	3.457	-0.3314204	0.049895342	27.934	35.129	31.685	48.535	222.049	183.092
WBGene00000199	arx-1	FALSE	FALSE	FALSE	1.912120589	-0.441714795	0.127651712	4.482	6.378	4.538	4.099	4.481	4.614	-0.451803474	0.022159576	46.003	62.913	24.713	147.671	81.848	63.31
WBGene00022112	Y71F9AL.7	FALSE	FALSE	FALSE	-1.164920765	0.309256435	-0.645663609	2.178	0.994	2.289	2.575	1.945	1.29	-2.24843241	0.010700825	0.039	0.18				
WBGene00219219	mir-5546	FALSE	FALSE	FALSE	-0.804817495	1.213987061	3.419386363	0.641	-3.322	0.649	1.621	-2.26	0.86			0	0				
WBGene00220195	Y71F9AL.24	FALSE	FALSE	FALSE	-0.493604203	1.515923841	1.778375812	0.969	-1.465	0.601	2.071	-0.673	1.027	-0.120101966		0	0.023				
WBGene00022111	Y71F9AL.6	FALSE	TRUE	TRUE	2.244874594	4.988802586	3.316433262	-0.506	1.602	0.464	5.355	0.314	3.548	-4.03034724	1.23384E-06	0.047	0.735	0.4	2.096	13.007	11.488
WBGene00022119	copa-1	FALSE	FALSE	FALSE	1.863837759	-0.907147386	-0.632749914	6.376	8.242	6.167	5.261	6.205	5.575	0.696409279	0.001273389	183.581	113.288	118.729	122.97	28.514	26.438
WBGene00001791	gst-43	FALSE	FALSE	FALSE	-1.292289909	1.234846842	0.063888627	1.681	-0.73	2.287	3.507	2.218	2.262	0.850535028	4.68306E-09	12.041	6.673	9.181	9.288	36.09	27.534
WBGene00022110	Y71F9AL.4	FALSE	FALSE	FALSE	0.703621015	-1.04931912	-0.474536129	1.424	2.163	1.49	0.487	1.607	1.038	4.374203608	0	116.552	5.629	35.823	1.606	2.88	3.118
WBGene00004049	parp-1	TRUE	FALSE	FALSE	2.784405063	-0.666212912	0.038353519	4.81	7.591	4.745	4.082	4.684	4.723	-0.152720221	0.47058904	55.64	61.853	67.697	60.615	14.322	13.147
WBGene00022108	Y71F9AL.2	FALSE	FALSE	FALSE	-0.814715548	-0.987606433	-1.706723897	-2.285	-3.322	-1.839	-2.548	-1.728	-2.74	8.675528679	0	102.011	0.251	102.413	0.209	0.763	0.79
WBGene00219263	mir-4931	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322	-0.849541557		0	0.108				
WBGene00022107	Y71F9AL.1	FALSE	TRUE	FALSE	0.5608308	3.438730885	1.835470842	4.351	4.906	4.401	7.833	4.305	6.134	-0.39910725	0.00020278	21.587	28.448	11.663	23.691	51.715	62.643
WBGene00022122	trap-1	FALSE	FALSE	FALSE	1.792729351	-0.148240299	0.261278573	7.513	9.307	6.934	6.786	6.96	7.221	0.369461542	0.05368578	244.796	189.491	116.124	617.686	212.607	296.166
WBGene00003836	nxt-1	FALSE	FALSE	TRUE	0.466321385	0.437317973	2.420686076	5.072	5.54	5.035	5.472	5.12	7.532	-0.161627382	0.305222271	80.133	89.621	43.12	223.55	540.529	624.306
WBGene00022121	cogc-3	FALSE	FALSE	FALSE	0.044602285	-1.238407258	-0.656167064	3.605	3.569	3.739	2.517	3.772	3.131	0.112931157	0.496361208	34.759	32.135	27.398	46.51	21.355	22.897
WBGene00044928	Y71F9AM.7	FALSE	FALSE	FALSE	-2.688277058	-5.068294637	-4.730583434	-0.071	-3.322	2.948	-2.413	2.444	-3.322	-0.122616763	0.964539765	0.078	0.091				
WBGene00045398	Y71F9AM.8	FALSE	FALSE	FALSE		-0.966821508		-3.322	-3.322	-2.545	-3.322	-3.322	-3.322	3.556495287	0.062638572	0.184	0	0.124	0.023	0	0
WBGene00000237	bam-2	FALSE	FALSE	FALSE	0.337795137	1.064611926	1.115678698	1.921	2.249	1.899	2.942	2.035	3.137	-0.828123664	3.42072E-05	0.402	0.717	1.609	2.235	1.571	1.661
WBGene00200726	Y71F9AR.7	FALSE	FALSE	FALSE			2.032554839	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00201627	Y71F9AR.9	FALSE	FALSE	FALSE		-2.133583636	2.032558416	-3.322	-3.322	-1.516	-3.322	-3.322	-3.322			0	0				
WBGene00201588	Y71F9AR.8	FALSE	FALSE	FALSE		-0.09236512	2.032657536	-3.322	-3.322	-0.997	-2.173	-3.322	-3.322			0	0				
WBGene00196076	Y71F9AR.5	FALSE	FALSE	FALSE	2.162466124			-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
